run,step,progress,role,share
d12-s10,1414,0.5611111111111111,value_embedding,8.958134027203003e-07
d12-s10,1414,0.5611111111111111,x0_scalar,0.0007808615532403772
d12-s10,1515,0.6011904761904762,backout_scalar,0.01523140822216209
d12-s10,1515,0.6011904761904762,unembedding,0.041958804169523974
d12-s10,1515,0.6011904761904762,resid_scalar,0.05219734942316051
d12-s10,1515,0.6011904761904762,smear_gate,4.453141509107248e-06
d12-s10,1515,0.6011904761904762,smear_scalar,9.539492410371466e-06
d12-s10,1515,0.6011904761904762,attn_k,0.01084269001874999
d12-s10,1515,0.6011904761904762,attn_out,0.058477808374970956
d12-s10,1515,0.6011904761904762,attn_q,0.01745864715008221
d12-s10,1515,0.6011904761904762,attn_v,0.06910508165049202
d12-s10,1515,0.6011904761904762,mlp_in,0.05067445379528936
d12-s10,1515,0.6011904761904762,mlp_out,0.6824817672123087
d12-s10,1515,0.6011904761904762,ve_gate,0.0006446592563128485
d12-s10,1515,0.6011904761904762,token_embedding,6.45917212560866e-07
d12-s10,1515,0.6011904761904762,value_embedding,1.232019521251633e-06
d12-s10,1515,0.6011904761904762,x0_scalar,0.0009114601562940479
d12-s10,1616,0.6412698412698413,backout_scalar,0.008037314241411702
d12-s10,1616,0.6412698412698413,unembedding,0.01764696562896341
d12-s10,1616,0.6412698412698413,resid_scalar,0.11123490052816698
d12-s10,1616,0.6412698412698413,smear_gate,4.432256942913837e-06
d12-s10,1616,0.6412698412698413,smear_scalar,3.499164433397688e-05
d12-s10,1616,0.6412698412698413,attn_k,0.006304562086524321
d12-s10,1616,0.6412698412698413,attn_out,0.06610927219254102
d12-s10,1616,0.6412698412698413,attn_q,0.01043836668543909
d12-s10,1616,0.6412698412698413,attn_v,0.0861863129564579
d12-s10,1616,0.6412698412698413,mlp_in,0.07306606826752007
d12-s10,1616,0.6412698412698413,mlp_out,0.6202156273034748
d12-s10,1616,0.6412698412698413,ve_gate,0.0005057362086314892
d12-s10,1616,0.6412698412698413,token_embedding,6.816361746848409e-07
d12-s10,1616,0.6412698412698413,value_embedding,1.4291588188480493e-06
d12-s10,1616,0.6412698412698413,x0_scalar,0.00021333920459880014
d12-s10,1717,0.6813492063492064,backout_scalar,0.0007806698328780601
d12-s10,1717,0.6813492063492064,unembedding,0.03345337800997627
d12-s10,1717,0.6813492063492064,resid_scalar,0.007391821451796752
d12-s10,1717,0.6813492063492064,smear_gate,2.2997880630659635e-06
d12-s10,1717,0.6813492063492064,smear_scalar,5.242061127671231e-06
d12-s10,1717,0.6813492063492064,attn_k,0.009997852693865267
d12-s10,1717,0.6813492063492064,attn_out,0.06383003511031198
d12-s10,1717,0.6813492063492064,attn_q,0.015400257512393168
d12-s10,1717,0.6813492063492064,attn_v,0.08812000795788011
d12-s10,1717,0.6813492063492064,mlp_in,0.06435589575636018
d12-s10,1717,0.6813492063492064,mlp_out,0.7160397561878017
d12-s10,1717,0.6813492063492064,ve_gate,0.0004961406729777676
d12-s10,1717,0.6813492063492064,token_embedding,7.859163690371864e-07
d12-s10,1717,0.6813492063492064,value_embedding,1.7654239470594151e-06
d12-s10,1717,0.6813492063492064,x0_scalar,0.00012409162425198352
d12-s10,1818,0.7214285714285714,backout_scalar,0.0003168739933877667
d12-s10,1818,0.7214285714285714,unembedding,0.035140913769377786
d12-s10,1818,0.7214285714285714,resid_scalar,0.002365864941422647
d12-s10,1818,0.7214285714285714,smear_gate,2.5625619840627397e-06
d12-s10,1818,0.7214285714285714,smear_scalar,0.00014575557624350855
d12-s10,1818,0.7214285714285714,attn_k,0.00838776978588015
d12-s10,1818,0.7214285714285714,attn_out,0.06338049854905253
d12-s10,1818,0.7214285714285714,attn_q,0.011915504621910725
d12-s10,1818,0.7214285714285714,attn_v,0.08384713343601247
d12-s10,1818,0.7214285714285714,mlp_in,0.060525221633683436
d12-s10,1818,0.7214285714285714,mlp_out,0.7325421204503378
d12-s10,1818,0.7214285714285714,ve_gate,0.0005148914004768007
d12-s10,1818,0.7214285714285714,token_embedding,7.822387459678851e-07
d12-s10,1818,0.7214285714285714,value_embedding,1.8457847600724804e-06
d12-s10,1818,0.7214285714285714,x0_scalar,0.0009122612567242456
d12-s10,1919,0.7615079365079365,backout_scalar,0.006945811075297724
d12-s10,1919,0.7615079365079365,unembedding,0.04238826359137857
d12-s10,1919,0.7615079365079365,resid_scalar,0.04380203834222519
d12-s10,1919,0.7615079365079365,smear_gate,6.024175728270397e-06
d12-s10,1919,0.7615079365079365,smear_scalar,0.00026298047725375714
d12-s10,1919,0.7615079365079365,attn_k,0.010167765675447402
d12-s10,1919,0.7615079365079365,attn_out,0.06380345512806777
d12-s10,1919,0.7615079365079365,attn_q,0.014275996533121523
d12-s10,1919,0.7615079365079365,attn_v,0.09866798248781439
d12-s10,1919,0.7615079365079365,mlp_in,0.07188790481509083
d12-s10,1919,0.7615079365079365,mlp_out,0.6466898193518764
d12-s10,1919,0.7615079365079365,ve_gate,0.0009304717705521429
d12-s10,1919,0.7615079365079365,token_embedding,8.912454306915493e-07
d12-s10,1919,0.7615079365079365,value_embedding,2.1439304342695136e-06
d12-s10,1919,0.7615079365079365,x0_scalar,0.00016845140028104878
d12-s10,2020,0.8015873015873016,backout_scalar,0.000836588107644436
d12-s10,2020,0.8015873015873016,unembedding,0.03819457473928477
d12-s10,2020,0.8015873015873016,resid_scalar,0.01088587134382379
d12-s10,2020,0.8015873015873016,smear_gate,7.872166660551096e-06
d12-s10,2020,0.8015873015873016,smear_scalar,0.00011998299899275427
d12-s10,2020,0.8015873015873016,attn_k,0.010982897674402478
d12-s10,2020,0.8015873015873016,attn_out,0.06209225650052261
d12-s10,2020,0.8015873015873016,attn_q,0.014294537612194355
d12-s10,2020,0.8015873015873016,attn_v,0.09103301091903795
d12-s10,2020,0.8015873015873016,mlp_in,0.08157521018099216
d12-s10,2020,0.8015873015873016,mlp_out,0.6893389525905128
d12-s10,2020,0.8015873015873016,ve_gate,0.0002942172442126757
d12-s10,2020,0.8015873015873016,token_embedding,1.090226189264318e-06
d12-s10,2020,0.8015873015873016,value_embedding,2.8652829210903726e-06
d12-s10,2020,0.8015873015873016,x0_scalar,0.0003400724126082629
d12-s10,2121,0.8416666666666667,backout_scalar,0.0009928956457327875
d12-s10,2121,0.8416666666666667,unembedding,0.043700484127326356
d12-s10,2121,0.8416666666666667,resid_scalar,0.009432707692964129
d12-s10,2121,0.8416666666666667,smear_gate,5.03446137851651e-06
d12-s10,2121,0.8416666666666667,smear_scalar,1.7429957480471653e-05
d12-s10,2121,0.8416666666666667,attn_k,0.00996166727984917
d12-s10,2121,0.8416666666666667,attn_out,0.06922900203519979
d12-s10,2121,0.8416666666666667,attn_q,0.012835798922182281
d12-s10,2121,0.8416666666666667,attn_v,0.10912958467035436
d12-s10,2121,0.8416666666666667,mlp_in,0.09480611138994363
d12-s10,2121,0.8416666666666667,mlp_out,0.6494404096923199
d12-s10,2121,0.8416666666666667,ve_gate,0.00034938150086001493
d12-s10,2121,0.8416666666666667,token_embedding,1.2211149778810215e-06
d12-s10,2121,0.8416666666666667,value_embedding,3.367860092380025e-06
d12-s10,2121,0.8416666666666667,x0_scalar,9.490364933831749e-05
d12-s10,2222,0.8817460317460317,backout_scalar,0.00014851677523391643
d12-s10,2222,0.8817460317460317,unembedding,0.04276921209362371
d12-s10,2222,0.8817460317460317,resid_scalar,0.014109208494372466
d12-s10,2222,0.8817460317460317,smear_gate,5.36117696029365e-06
d12-s10,2222,0.8817460317460317,smear_scalar,1.1740468446519062e-05
d12-s10,2222,0.8817460317460317,attn_k,0.013982604346043488
d12-s10,2222,0.8817460317460317,attn_out,0.074296289052019
d12-s10,2222,0.8817460317460317,attn_q,0.017109232155854782
d12-s10,2222,0.8817460317460317,attn_v,0.11396372037798531
d12-s10,2222,0.8817460317460317,mlp_in,0.12274163081619235
d12-s10,2222,0.8817460317460317,mlp_out,0.5997373125594119
d12-s10,2222,0.8817460317460317,ve_gate,0.0007709407824344884
d12-s10,2222,0.8817460317460317,token_embedding,1.5919590898084903e-06
d12-s10,2222,0.8817460317460317,value_embedding,4.819011239437266e-06
d12-s10,2222,0.8817460317460317,x0_scalar,0.00034781993109255784
d12-s10,2323,0.9218253968253968,backout_scalar,0.012299771265659494
d12-s10,2323,0.9218253968253968,unembedding,0.04993754847358745
d12-s10,2323,0.9218253968253968,resid_scalar,0.029428631691645016
d12-s10,2323,0.9218253968253968,smear_gate,3.9365656792493795e-06
d12-s10,2323,0.9218253968253968,smear_scalar,2.0875665319048687e-05
d12-s10,2323,0.9218253968253968,attn_k,0.01536208305439675
d12-s10,2323,0.9218253968253968,attn_out,0.07261584761548232
d12-s10,2323,0.9218253968253968,attn_q,0.01852221547367119
d12-s10,2323,0.9218253968253968,attn_v,0.1034642605414443
d12-s10,2323,0.9218253968253968,mlp_in,0.13338295127127067
d12-s10,2323,0.9218253968253968,mlp_out,0.5643469393098087
d12-s10,2323,0.9218253968253968,ve_gate,0.0005087849466956668
d12-s10,2323,0.9218253968253968,token_embedding,1.940949017464639e-06
d12-s10,2323,0.9218253968253968,value_embedding,6.081723092594008e-06
d12-s10,2323,0.9218253968253968,x0_scalar,9.813145323005426e-05
d12-s10,2424,0.9619047619047619,backout_scalar,1.5882621267320454e-06
d12-s10,2424,0.9619047619047619,unembedding,0.0585820325304062
d12-s10,2424,0.9619047619047619,resid_scalar,0.012229739257815779
d12-s10,2424,0.9619047619047619,smear_gate,1.106173990585979e-05
d12-s10,2424,0.9619047619047619,smear_scalar,0.00034323652194296977
d12-s10,2424,0.9619047619047619,attn_k,0.01391120256530231
d12-s10,2424,0.9619047619047619,attn_out,0.06914929105919353
d12-s10,2424,0.9619047619047619,attn_q,0.015806153217875013
d12-s10,2424,0.9619047619047619,attn_v,0.09908308383757258
d12-s10,2424,0.9619047619047619,mlp_in,0.12841032339157557
d12-s10,2424,0.9619047619047619,mlp_out,0.6012743617284808
d12-s10,2424,0.9619047619047619,ve_gate,0.00021351484585871853
d12-s10,2424,0.9619047619047619,token_embedding,1.8471997687185127e-06
d12-s10,2424,0.9619047619047619,value_embedding,6.0620272476281935e-06
d12-s10,2424,0.9619047619047619,x0_scalar,0.0009765018149275632
d12-s11,0,0.0,backout_scalar,6.837630188502209e-12
d12-s11,0,0.0,unembedding,0.9986190807334391
d12-s11,0,0.0,resid_scalar,7.756435083802604e-11
d12-s11,0,0.0,smear_gate,0.0
d12-s11,0,0.0,smear_scalar,3.0911833682239573e-07
d12-s11,0,0.0,attn_k,0.0
d12-s11,0,0.0,attn_out,0.00022755509562072127
d12-s11,0,0.0,attn_q,0.0
d12-s11,0,0.0,attn_v,0.0
d12-s11,0,0.0,mlp_in,0.0
d12-s11,0,0.0,mlp_out,0.0011514799118170918
d12-s11,0,0.0,ve_gate,0.0
d12-s11,0,0.0,token_embedding,1.5750538810749362e-06
d12-s11,0,0.0,value_embedding,0.0
d12-s11,0,0.0,x0_scalar,2.503461523829888e-12
d12-s11,101,0.04007936507936508,backout_scalar,0.0006123332834677256
d12-s11,101,0.04007936507936508,unembedding,0.445670286247884
d12-s11,101,0.04007936507936508,resid_scalar,0.009572784383488023
d12-s11,101,0.04007936507936508,smear_gate,0.010691709263330592
d12-s11,101,0.04007936507936508,smear_scalar,0.00034512336907567114
d12-s11,101,0.04007936507936508,attn_k,0.07588525872557839
d12-s11,101,0.04007936507936508,attn_out,0.04379800252400323
d12-s11,101,0.04007936507936508,attn_q,0.19430629005508987
d12-s11,101,0.04007936507936508,attn_v,0.01027420599365524
d12-s11,101,0.04007936507936508,mlp_in,0.019920188877443172
d12-s11,101,0.04007936507936508,mlp_out,0.18506402754337176
d12-s11,101,0.04007936507936508,ve_gate,0.0002771930233734185
d12-s11,101,0.04007936507936508,token_embedding,0.0002721503085254836
d12-s11,101,0.04007936507936508,value_embedding,3.5424083212134876e-06
d12-s11,101,0.04007936507936508,x0_scalar,0.0033069039933922057
d12-s11,202,0.08015873015873017,backout_scalar,0.062124064134344216
d12-s11,202,0.08015873015873017,unembedding,0.041553911873781595
d12-s11,202,0.08015873015873017,resid_scalar,0.27565617055238373
d12-s11,202,0.08015873015873017,smear_gate,0.00010325709345196939
d12-s11,202,0.08015873015873017,smear_scalar,0.005582059451486109
d12-s11,202,0.08015873015873017,attn_k,0.0584616382562337
d12-s11,202,0.08015873015873017,attn_out,0.06986240404169397
d12-s11,202,0.08015873015873017,attn_q,0.07825550166835768
d12-s11,202,0.08015873015873017,attn_v,0.040158779086494394
d12-s11,202,0.08015873015873017,mlp_in,0.0353692397581258
d12-s11,202,0.08015873015873017,mlp_out,0.3281601475904251
d12-s11,202,0.08015873015873017,ve_gate,0.0006589683220977477
d12-s11,202,0.08015873015873017,token_embedding,1.8100428738874518e-05
d12-s11,202,0.08015873015873017,value_embedding,4.114029566181858e-06
d12-s11,202,0.08015873015873017,x0_scalar,0.004031643712818922
d12-s11,303,0.12023809523809524,backout_scalar,0.0198870239749198
d12-s11,303,0.12023809523809524,unembedding,0.07083586217859178
d12-s11,303,0.12023809523809524,resid_scalar,0.1042231106270972
d12-s11,303,0.12023809523809524,smear_gate,0.0003515049640866935
d12-s11,303,0.12023809523809524,smear_scalar,0.006523447745041617
d12-s11,303,0.12023809523809524,attn_k,0.04857104534088299
d12-s11,303,0.12023809523809524,attn_out,0.15506938933315842
d12-s11,303,0.12023809523809524,attn_q,0.07706958804669882
