seg,tier,metric,n,ndef,nsteps,veclen
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/c_proj_in_stats_quantiles,600,600,25,7
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/c_proj_in_stats_rms,600,600,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/c_proj_in_stats_std,600,600,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/content_loss_sums,50,50,25,40
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/logit_entropy_mean,50,50,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/logit_lse_mean,50,50,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/logit_margin_mean,50,50,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/logit_max_postcap,50,50,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/logit_max_precap,50,50,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/logit_saturation_fraction,50,50,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/logit_softcap_equiv_err,50,50,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/logit_z_loss,50,50,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/loss,50,50,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/mlp_out_norm,600,600,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/mlp_out_stats_mean,600,600,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/mlp_out_stats_quantiles,600,600,25,7
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/mlp_out_stats_rms,600,600,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/mlp_out_stats_std,600,600,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/mlp_residual_ratio,600,600,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/n_segments,50,50,25,16
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/per_row_loss,50,50,25,16
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/per_token_loss,50,50,25,32768
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/relu2_sparsity,600,600,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/relu2_tail_quantiles,600,600,25,3
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/resid_contribution_ratio,600,600,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/resid_term_norm,600,600,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/residual_mix_equiv_err,600,600,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/segment_lengths,50,50,25,40
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/transition_loss_sum,50,50,25,16
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/ve_contribution_ratio,300,300,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/ve_gate_mean,300,300,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/ve_gate_quantiles,300,300,25,7
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/ve_gate_rms,300,300,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/ve_gate_std,300,300,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/x0_contribution_ratio,600,600,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,probe/x0_term_norm,600,600,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,sketch/grad,2825,2825,25,4096
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,sketch/grad_cosine_prev,25,24,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,periodic,sketch/grad_sq_norm,2825,2825,25,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,calib/grad_cosine_prev,30,29,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,calib/grad_norm,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/Hg_norm,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/arith_eps,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/c_fd_gradient,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/c_fd_random,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/c_fd_update,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/curv_eps_gradient,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/curv_eps_random,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/curv_eps_update,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/curv_floor_gradient,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/curv_floor_random,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/curv_floor_update,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/curv_snr_gradient,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/curv_snr_random,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/curv_snr_update,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/dhd,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/e_curv_gradient,60,25,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/e_curv_random,60,0,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/e_curv_update,60,0,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/e_fd_gradient,60,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/e_fd_random,60,6,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/e_fd_update,60,1,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/e_lin_gradient,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/e_lin_random,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/e_lin_update,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/e_sym_gradient,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/e_sym_random,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/e_sym_update,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/eta_star,60,52,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/eta_star_rho,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/eta_star_rho_threshold,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_conclusive_gradient,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_conclusive_random,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_conclusive_update,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_cos_gradient,60,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_cos_random,60,6,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_cos_update,60,1,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_eps_gradient,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_eps_random,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_eps_update,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_floor_gradient,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_floor_random,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_floor_update,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_snr_gradient,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_snr_random,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_snr_update,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_conclusive_gradient,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_conclusive_random,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_conclusive_update,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_cos_gradient,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_cos_random,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_cos_update,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_cos_valid_gradient,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_cos_valid_random,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_cos_valid_update,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_e_fd_gradient,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_e_fd_random,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_e_fd_update,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_eps_gradient,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_eps_random,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_eps_update,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_floor_gradient,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_floor_random,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_floor_update,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_snr_gradient,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_snr_random,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/fd_sweep_snr_update,60,60,30,6
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/gHg,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/gg,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/native_verdict_code,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/shadow_verdict_code,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_c_fd_gradient,60,60,30,5
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_c_fd_random,60,60,30,4
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_c_fd_update,60,60,30,4
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_e_curv_gradient,60,60,30,5
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_e_curv_random,60,60,30,4
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_e_curv_update,60,60,30,4
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_eps_gradient,60,60,30,5
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_eps_random,60,60,30,4
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_eps_update,60,60,30,4
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_floor_gradient,60,60,30,5
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_floor_random,60,60,30,4
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_floor_update,60,60,30,4
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_snr_gradient,60,60,30,5
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_snr_random,60,60,30,4
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/sweep_snr_update,60,60,30,4
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/verdict_code_gradient,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/verdict_code_random,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/verdict_code_update,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/vhv_gradient,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/vhv_random,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,curvature/vhv_update,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,muon/replay_update_relerr,2340,2340,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,overhead/grads_ready/calibration,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,overhead/grads_ready/calibration/work,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,overhead/lineage_checkpoint,3,3,3,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,overhead/muon_reference,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,overhead/muon_reference/work,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,overhead/probe_grad_sketch,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,overhead/probe_grad_sketch/work,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,overhead/shadow_acceptance,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,overhead/theta_snapshot,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,overhead/theta_snapshot/work,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,overhead/update_effectiveness,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,overhead/update_effectiveness/work,30,30,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,sketch/probe_grad,3390,3390,30,4096
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,sketch/probe_grad_cosine_prev,30,29,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,sketch/probe_grad_sq_norm,3390,3390,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,update/actual,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,update/direction_norm,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,update/loss_after,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,update/loss_before,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,update/normalized_residual,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,update/p1,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,update/p2,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,update/residual_p1,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,sparse,update/residual_p2,60,60,30,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/attention,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/grads_ready,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/grads_ready/calibration,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/grads_ready/periodic_scan,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/lineage_checkpoint,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/lineage_inventory,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/microbatch_cpu_launch,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/muon_reference,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/noise,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/probe_grad_sketch,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/probes,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/shadow_acceptance,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/step_end_emit,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/theta_snapshot,1,1,1,0
d12-s9-s0-b872e698e81b4a8fa0cd08512f43c2c2,offline,overhead/total/update_effectiveness,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,batch/bos_count,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,batch/mean_segment_length,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,batch/micro_batches,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,batch/segments_per_row_max,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,batch/segments_per_row_mean,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,batch/valid_targets,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,grad/finite,56,56,56,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,loss/finite,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,loss/train_mean,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,mem/alloc_end_bytes,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,mem/alloc_start_bytes,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,mem/cuda_peak_absolute,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,optim/beta1,22554,22554,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,optim/beta2,37590,37590,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,optim/eps,22554,22554,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,optim/lr,37590,37590,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,optim/lr_eff,15036,15036,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,optim/momentum,15036,15036,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,optim/ns_steps,15036,15036,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,optim/weight_decay,37590,37590,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,overhead/grads_ready,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,overhead/microbatch_cpu_launch,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,overhead/microbatch_cpu_launch/work,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,overhead/step_end_emit,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,scalars/backout_lambda,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,scalars/resid_lambdas,3759,3759,3759,14
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,scalars/smear_lambda,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,scalars/x0_lambdas,3759,3759,3759,14
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,step/dt_excl_serialized_telemetry,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,step/loader_call_elapsed,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,step/observed_dt,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,continuous,step/skipped,3759,3759,3759,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/n_undefined_queries/b0,75,75,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/n_undefined_queries/b1,75,75,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/n_undefined_queries/b2,75,75,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/n_undefined_queries/b3,75,75,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_mean_distance,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_mean_distance/b0,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_mean_distance/b1,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_mean_distance/b2,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_mean_distance/b3,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_median_distance,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_median_distance/b0,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_median_distance/b1,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_median_distance/b2,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_median_distance/b3,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_norm_entropy,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_norm_entropy/b0,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_norm_entropy/b1,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_norm_entropy/b2,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/per_head_norm_entropy/b3,75,75,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,attn/validation_max_abs_err,75,75,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,grad/max_abs,375,375,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,grad/nonfinite,375,375,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,grad/norm,3275,3275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,grad/rms,3275,3275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,grad/zero_fraction,375,375,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/cautious_mask_fraction,2275,2275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/cos_data_decay,2275,2184,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/cos_nesterov_final,2275,2212,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/cos_raw_final,2275,2212,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/cos_raw_momentum,2275,2212,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/cos_raw_nesterov,2275,2212,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/data_norm,2275,2275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/decay_norm,2275,2275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/factored_scale_dispersion,2275,2275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/norm_degenerate,2275,2275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/norm_deviation,2275,2275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/polar_residual,2275,2275,25,0
