tier,metric,acceptance_arm,param_role,parameter_name,layer,head,optimizer_group_id,probe_name,aggregation,n_points,complete_frac,rel_median,rel_worst,sd_median,level_median,swing,noise_vs_swing,rel_early,rel_late
periodic,muon/cos_raw_nesterov,-1,attn_q,transformer.h.0.attn.c_q.weight,0.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.04058213658203304,0.13265440542771062,0.027225369858968257,0.662215630709625,0.1929934238500569,0.1410688992186623,0.04093314877933052,0.04023112438473556
periodic,muon/cos_raw_nesterov,-1,attn_q,transformer.h.1.attn.c_q.weight,1.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.03765032663842846,0.09401313830145627,0.025310352141021,0.6910709285622469,0.14006679030592029,0.18070202141236041,0.03079610780775966,0.03803935998367073
periodic,muon/cos_raw_nesterov,-1,attn_q,transformer.h.10.attn.c_q.weight,10.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.06918194161545943,0.1718292443225907,0.05609525236350435,0.8503787358835395,0.135254004857999,0.41474004723481467,0.06869907030744404,0.07237044875202622
periodic,muon/cos_raw_nesterov,-1,attn_q,transformer.h.11.attn.c_q.weight,11.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.04661496566565437,0.1726570439866878,0.04195158903755074,0.8800542084278089,0.16363289878984377,0.25637625042278206,0.06430917393162111,0.042882212143106904
periodic,muon/cos_raw_nesterov,-1,attn_q,transformer.h.2.attn.c_q.weight,2.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.06837286737795177,0.2070050622777097,0.05701803618868077,0.7952277962096401,0.1323682967836045,0.430752964071856,0.068708098921051,0.06803763583485255
periodic,muon/cos_raw_nesterov,-1,attn_q,transformer.h.3.attn.c_q.weight,3.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.06993049124319224,0.17134923284752596,0.05519807582673823,0.7834922185921678,0.1032703921188074,0.5345004961657899,0.052889366005863546,0.07253429785033372
periodic,muon/cos_raw_nesterov,-1,attn_q,transformer.h.4.attn.c_q.weight,4.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.05729578881170533,0.1529864880500228,0.04517968105172762,0.7812771296640635,0.1602741144413301,0.28189006820727797,0.06331394900271954,0.054400312462033334
periodic,muon/cos_raw_nesterov,-1,attn_q,transformer.h.5.attn.c_q.weight,5.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.04060278539637109,0.10870274855960249,0.03213025797218927,0.7670974520862756,0.08942976800153624,0.3592792276016788,0.054475433174859075,0.03875834920032741
periodic,muon/cos_raw_nesterov,-1,attn_q,transformer.h.6.attn.c_q.weight,6.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.05537337507716396,0.10745627937455805,0.04528778832195422,0.7982639988451774,0.14200492731946235,0.31891702053459203,0.07228617375094072,0.04816451934837566
periodic,muon/cos_raw_nesterov,-1,attn_q,transformer.h.7.attn.c_q.weight,7.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.04633494558008015,0.1638253014536952,0.0356524383326544,0.7775701358018944,0.1465630712672562,0.2432566268186517,0.03991659561677564,0.04946735496013436
periodic,muon/cos_raw_nesterov,-1,attn_q,transformer.h.8.attn.c_q.weight,8.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.04652379923698617,0.14406439680619762,0.038118809827011206,0.8292509425304304,0.14123427597141847,0.26989772535616846,0.05723600129688102,0.04438984380389993
periodic,muon/cos_raw_nesterov,-1,attn_q,transformer.h.9.attn.c_q.weight,9.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.056210209528685315,0.13124164413653,0.04813484821497707,0.7918793896294022,0.1215694938301285,0.3959451232250491,0.058265422462374955,0.053095356711842075
periodic,muon/cos_raw_nesterov,-1,attn_v,transformer.h.0.attn.c_v.weight,0.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.0252307982548148,0.06371226772382887,0.02124942102598748,0.8007409720321135,0.14746462456083442,0.14409843099163985,0.024497488347955024,0.025429175891847722
periodic,muon/cos_raw_nesterov,-1,attn_v,transformer.h.1.attn.c_v.weight,1.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.012004783528790537,0.02287421383103848,0.011125848149659438,0.9290529812400556,0.13637494740299738,0.08158278599940932,0.009457198435936733,0.012074487490098798
periodic,muon/cos_raw_nesterov,-1,attn_v,transformer.h.10.attn.c_v.weight,10.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.008864064933429582,0.04820208900640343,0.00833280197651676,0.9496365340830253,0.10508626468042503,0.07929487266349619,0.015317950181178784,0.00858504383705462
periodic,muon/cos_raw_nesterov,-1,attn_v,transformer.h.11.attn.c_v.weight,11.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.012278462533466126,0.040909550323917,0.011017836996442482,0.9200991828116631,0.10395273340257982,0.10598891088100093,0.015199677642720337,0.012212942289946837
periodic,muon/cos_raw_nesterov,-1,attn_v,transformer.h.2.attn.c_v.weight,2.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.015006986028872698,0.0711782945787145,0.013364006886290072,0.9199438468524187,0.1216367075904291,0.10986820632542021,0.010558469549099227,0.015319112388200249
periodic,muon/cos_raw_nesterov,-1,attn_v,transformer.h.3.attn.c_v.weight,3.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.009900860949831617,0.027144455808035255,0.009367300693565311,0.9573872206890621,0.10495965029519838,0.08924668353238445,0.017418371613530496,0.00965230004860923
periodic,muon/cos_raw_nesterov,-1,attn_v,transformer.h.4.attn.c_v.weight,4.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.011371150943134019,0.05813214976170036,0.010461296871746656,0.9432396647948253,0.11675359707611155,0.0896014952321079,0.013673167894932337,0.010765018309744299
periodic,muon/cos_raw_nesterov,-1,attn_v,transformer.h.5.attn.c_v.weight,5.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.008067758088185679,0.03718774800663178,0.007660270914524295,0.956798612145433,0.10534510703885258,0.07271596308406704,0.012754384688803752,0.007896502645945656
periodic,muon/cos_raw_nesterov,-1,attn_v,transformer.h.6.attn.c_v.weight,6.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.01339651542360292,0.07160371623030465,0.012054236302589142,0.9324847628826192,0.11285728456934652,0.10680955463873731,0.01873380033889701,0.013295201163198
periodic,muon/cos_raw_nesterov,-1,attn_v,transformer.h.7.attn.c_v.weight,7.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.011116807308202758,0.02545079825761718,0.010029330003407548,0.9369716126985376,0.08513634818044724,0.11780315009695147,0.01730545673769864,0.01100720363857026
periodic,muon/cos_raw_nesterov,-1,attn_v,transformer.h.8.attn.c_v.weight,8.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.00896261415740241,0.04396438232680247,0.008519751800673478,0.9459254210262351,0.09477755411571076,0.08989208341747242,0.014398014155550457,0.008682278923626842
periodic,muon/cos_raw_nesterov,-1,attn_v,transformer.h.9.attn.c_v.weight,9.0,-1.0,g7-muon-768x768,-,L0:all,24.0,1.0,0.013401090455803693,0.033206429520226524,0.01198483744641423,0.9129863699226669,0.09963903111666517,0.12028255706723448,0.0177608741719987,0.013064623987982726
periodic,muon/cos_raw_nesterov,-1,mlp_in,transformer.h.0.mlp.c_fc.weight,0.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.025353958368601957,0.06311261622889283,0.01867484785877349,0.7264686193845731,0.10286124066582314,0.1815537877813915,0.019597377287518536,0.026115641127066387
periodic,muon/cos_raw_nesterov,-1,mlp_in,transformer.h.1.mlp.c_fc.weight,1.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.02220339233714366,0.05169670146564311,0.01747141725052672,0.7420814535836324,0.10551173474616848,0.16558743245533808,0.021407423303575406,0.022725845893862093
periodic,muon/cos_raw_nesterov,-1,mlp_in,transformer.h.10.mlp.c_fc.weight,10.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.023207763242870227,0.08832290962393657,0.019436659600822487,0.7848246546912792,0.09287909554568086,0.2092683987352453,0.022508042527559877,0.023907483958180577
periodic,muon/cos_raw_nesterov,-1,mlp_in,transformer.h.11.mlp.c_fc.weight,11.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.03625482380371527,0.12311662237085881,0.03193275875959401,0.856795627057171,0.15347702919363415,0.2080621375548394,0.03276226074752775,0.03628413204787219
periodic,muon/cos_raw_nesterov,-1,mlp_in,transformer.h.2.mlp.c_fc.weight,2.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.02309315081516489,0.06335796886247731,0.01833768668263697,0.7795034649727111,0.10681479100997648,0.17167741011564805,0.016295834845036956,0.023328598862072357
periodic,muon/cos_raw_nesterov,-1,mlp_in,transformer.h.3.mlp.c_fc.weight,3.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.025355722807476257,0.04307157831040072,0.0204877368319866,0.8043798735988192,0.11711231242076336,0.17494092985183202,0.01754396129295886,0.02545762368529807
periodic,muon/cos_raw_nesterov,-1,mlp_in,transformer.h.4.mlp.c_fc.weight,4.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.025300933873526686,0.056417023239142695,0.02063459644507251,0.808689737444289,0.10664281725366498,0.19349260434474658,0.021560755503827238,0.027001232392050316
periodic,muon/cos_raw_nesterov,-1,mlp_in,transformer.h.5.mlp.c_fc.weight,5.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.020912714943667778,0.05858375005335783,0.01684696265601078,0.794290553725638,0.099887642727153,0.16865912735601257,0.015739146475871237,0.02323502140648332
periodic,muon/cos_raw_nesterov,-1,mlp_in,transformer.h.6.mlp.c_fc.weight,6.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.024416707015617968,0.04963409345270442,0.019407292798886068,0.7950180545713041,0.10141707703478775,0.1913611924767763,0.027089696247586417,0.024252150478135167
periodic,muon/cos_raw_nesterov,-1,mlp_in,transformer.h.7.mlp.c_fc.weight,7.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.023940011192978502,0.0714790684023743,0.019148031798653188,0.7980358436002084,0.11293633506166656,0.1695471328000665,0.022502690058729014,0.02463618259494309
periodic,muon/cos_raw_nesterov,-1,mlp_in,transformer.h.8.mlp.c_fc.weight,8.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.020040512907399735,0.06579038099372388,0.015761206386162838,0.777513956541364,0.08458472408115236,0.18633632204133224,0.023037728825963385,0.019829957621611705
periodic,muon/cos_raw_nesterov,-1,mlp_in,transformer.h.9.mlp.c_fc.weight,9.0,-1.0,g9-muon-3072x768,-,L0:all,24.0,1.0,0.025333418705843522,0.09146418609135973,0.02157364887182575,0.7771269836270247,0.08989531869914025,0.23998634393886498,0.026986125363270948,0.023680712048416097
periodic,muon/cos_raw_nesterov,-1,mlp_out,transformer.h.0.mlp.c_proj.weight,0.0,-1.0,g8-muon-768x3072,-,L0:all,25.0,1.0,0.019780617910899,0.049951356989270425,0.015007155739676484,0.7173604655309033,0.23912449554707327,0.0627587554564113,0.015407494495463064,0.02634617905925645
periodic,muon/cos_raw_nesterov,-1,mlp_out,transformer.h.1.mlp.c_proj.weight,1.0,-1.0,g8-muon-768x3072,-,L0:all,25.0,1.0,0.04029646318291783,0.0709780851457463,0.03151870731081735,0.7898650208732915,0.18775974463408418,0.16786722506596194,0.01681127031771747,0.04247804046316646
periodic,muon/cos_raw_nesterov,-1,mlp_out,transformer.h.10.mlp.c_proj.weight,10.0,-1.0,g8-muon-768x3072,-,L0:all,25.0,1.0,0.03206383645668468,0.1049982629085159,0.02920803197539422,0.8663145113415128,0.19350890099875184,0.15093895849050692,0.020457324417166918,0.033239824123885715
periodic,muon/cos_raw_nesterov,-1,mlp_out,transformer.h.11.mlp.c_proj.weight,11.0,-1.0,g8-muon-768x3072,-,L0:all,25.0,1.0,0.011064853156589179,0.12140405118360606,0.009553743916439901,0.9382793850417604,0.14153581192537623,0.06750054128687265,0.02115967091838595,0.011064853156589179
periodic,muon/cos_raw_nesterov,-1,mlp_out,transformer.h.2.mlp.c_proj.weight,2.0,-1.0,g8-muon-768x3072,-,L0:all,25.0,1.0,0.03038945690828523,0.07361644196058541,0.02174232666543916,0.7292093230011863,0.21173371959212917,0.10268712374827328,0.012123963595738332,0.03753917479053279
periodic,muon/cos_raw_nesterov,-1,mlp_out,transformer.h.3.mlp.c_proj.weight,3.0,-1.0,g8-muon-768x3072,-,L0:all,25.0,1.0,0.04174522136352063,0.09077892386474866,0.033058072073109006,0.7769017796576417,0.18641286138413293,0.17733793595382705,0.016573900909916308,0.05406551786042958
periodic,muon/cos_raw_nesterov,-1,mlp_out,transformer.h.4.mlp.c_proj.weight,4.0,-1.0,g8-muon-768x3072,-,L0:all,25.0,1.0,0.06397597643076634,0.10683866967976884,0.050060116520622124,0.8272195263039086,0.15099664469610163,0.33153131727777096,0.01651114532522649,0.06955938350983079
periodic,muon/cos_raw_nesterov,-1,mlp_out,transformer.h.5.mlp.c_proj.weight,5.0,-1.0,g8-muon-768x3072,-,L0:all,25.0,1.0,0.03630691509353501,0.11092938555768732,0.027330174665425064,0.766087743794432,0.1812235054302822,0.1508092153969461,0.016392588076404688,0.043042011751613526
periodic,muon/cos_raw_nesterov,-1,mlp_out,transformer.h.6.mlp.c_proj.weight,6.0,-1.0,g8-muon-768x3072,-,L0:all,25.0,1.0,0.06390204760867324,0.14205982836410777,0.049776319151190705,0.7427308738336363,0.18712252777595983,0.2660092279791531,0.016000345119990926,0.07417765974056001
periodic,muon/cos_raw_nesterov,-1,mlp_out,transformer.h.7.mlp.c_proj.weight,7.0,-1.0,g8-muon-768x3072,-,L0:all,25.0,1.0,0.0393283954634857,0.06798992641808292,0.030891729838093514,0.7710728214957326,0.20592945218720804,0.15001122719449672,0.018541214455219748,0.04120735221130164
periodic,muon/cos_raw_nesterov,-1,mlp_out,transformer.h.8.mlp.c_proj.weight,8.0,-1.0,g8-muon-768x3072,-,L0:all,25.0,1.0,0.037875224781115054,0.08279236425702315,0.03125600506137942,0.746036244782954,0.20005919826338514,0.15623378146417324,0.019442198137481225,0.041844612864383554
periodic,muon/cos_raw_nesterov,-1,mlp_out,transformer.h.9.mlp.c_proj.weight,9.0,-1.0,g8-muon-768x3072,-,L0:all,25.0,1.0,0.05182203861638771,0.07709596271878826,0.04173197432014111,0.8324993563307206,0.19153459788289628,0.21788217262792348,0.020261121077376293,0.05223405519331376
periodic,muon/cos_raw_nesterov,-1,ve_gate,transformer.h.1.attn.ve_gate.weight,1.0,-1.0,g6-muon-6x12,-,L0:all,24.0,1.0,0.10264408002148993,0.3174586601367168,0.08914548977407391,0.8564353212282866,0.1817718689911506,0.49042511511181014,0.10053508143653807,0.1047530786064418
periodic,muon/cos_raw_nesterov,-1,ve_gate,transformer.h.11.attn.ve_gate.weight,11.0,-1.0,g6-muon-6x12,-,L0:all,24.0,1.0,0.06938604287439128,0.2813182293493183,0.06592565859590233,0.9548036146381005,0.15522998067958937,0.4246966875038119,0.06442762306482916,0.07369851522178138
periodic,muon/cos_raw_nesterov,-1,ve_gate,transformer.h.3.attn.ve_gate.weight,3.0,-1.0,g6-muon-6x12,-,L0:all,24.0,1.0,0.07724266240210104,0.36809273178091884,0.06703365599804091,0.8910179514699211,0.22948307347398023,0.29210719110244737,0.14555480562554277,0.0732931662146577
periodic,muon/cos_raw_nesterov,-1,ve_gate,transformer.h.5.attn.ve_gate.weight,5.0,-1.0,g6-muon-6x12,-,L0:all,24.0,1.0,0.07474103134411977,0.39043571075334155,0.071598459898601,0.9554772778961975,0.16211549164979866,0.44165094384235504,0.18001365537950476,0.0697984367786617
periodic,muon/cos_raw_nesterov,-1,ve_gate,transformer.h.7.attn.ve_gate.weight,7.0,-1.0,g6-muon-6x12,-,L0:all,24.0,1.0,0.03441195978810312,0.1208323569073646,0.033041337847676204,0.951751556429655,0.18436770657979318,0.1792143454004301,0.014057046186153391,0.04088659932068314
periodic,muon/cos_raw_nesterov,-1,ve_gate,transformer.h.9.attn.ve_gate.weight,9.0,-1.0,g6-muon-6x12,-,L0:all,24.0,1.0,0.0557462270149806,0.4382344640305501,0.05190915570761367,0.9519206102237798,0.15200618119808218,0.3414937162323014,0.036711763527556104,0.055912137401825615
periodic,muon/data_norm,-1,attn_k,transformer.h.0.attn.c_k.weight,0.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.161485583812023e-08,1.5479897033687464e-07,2.3664060094832408e-08,0.415709091825913,0.45022999598477087,5.255993671206405e-08,5.952180649863496e-08,7.877468375398379e-08
periodic,muon/data_norm,-1,attn_k,transformer.h.1.attn.c_k.weight,1.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.066834505243476e-08,1.4315257491650712e-07,2.3996066771977847e-08,0.41570909552905744,0.4502300048517965,5.329735138349276e-08,8.337920580560894e-08,6.018508416223542e-08
periodic,muon/data_norm,-1,attn_k,transformer.h.10.attn.c_k.weight,10.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.832303796337422e-08,1.2436264140661434e-07,2.6180330263571655e-08,0.4157091048042428,0.45022998014130344,5.814879376836485e-08,6.868097147142575e-08,6.796510445532267e-08
periodic,muon/data_norm,-1,attn_k,transformer.h.11.attn.c_k.weight,11.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.76068878563836e-08,1.2664697305126462e-07,2.8449419457050654e-08,0.41570911807828237,0.4502299945186412,6.318863648226516e-08,8.410072196952013e-08,7.637101211952218e-08
periodic,muon/data_norm,-1,attn_k,transformer.h.2.attn.c_k.weight,2.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,5.96191073126806e-08,1.1893014071289261e-07,2.2280290666569866e-08,0.4157091016350474,0.4502299983826148,4.948646413301766e-08,5.342008284509315e-08,6.594453186261778e-08
periodic,muon/data_norm,-1,attn_k,transformer.h.3.attn.c_k.weight,3.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.184997057602274e-08,1.1807909031509594e-07,2.7757939636318903e-08,0.415709083780488,0.4502300203221965,6.165279608955127e-08,5.526931780660695e-08,7.490087733485584e-08
periodic,muon/data_norm,-1,attn_k,transformer.h.4.attn.c_k.weight,4.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.452837128984986e-08,1.457467566822742e-07,2.6966989595672968e-08,0.4157091103596815,0.450229986603731,5.989603180164877e-08,6.57657731749309e-08,6.32909694047688e-08
periodic,muon/data_norm,-1,attn_k,transformer.h.5.attn.c_k.weight,5.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.63389822173387e-08,1.2314143839407e-07,2.6467807472154122e-08,0.4157091054471478,0.4502300088784317,5.8787301935044484e-08,5.705114167560465e-08,6.713598424846443e-08
periodic,muon/data_norm,-1,attn_k,transformer.h.6.attn.c_k.weight,6.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.192134422712716e-08,1.0775852444355026e-07,2.5548214962198055e-08,0.41570912514667163,0.4502299745307117,5.6744811335202045e-08,4.6094590893060915e-08,7.20236058508878e-08
periodic,muon/data_norm,-1,attn_k,transformer.h.7.attn.c_k.weight,7.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,5.7314254233950534e-08,9.501111063440628e-08,2.012169107958944e-08,0.41570911430464236,0.4502299858478501,4.469202787925664e-08,5.3904563922957296e-08,5.757490675461848e-08
periodic,muon/data_norm,-1,attn_k,transformer.h.8.attn.c_k.weight,8.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.946256929791645e-08,1.2255166616344867e-07,2.7636152174442682e-08,0.4157090976731886,0.4502299922064843,6.138229938659485e-08,5.7084803434763574e-08,7.017679807192948e-08
periodic,muon/data_norm,-1,attn_k,transformer.h.9.attn.c_k.weight,9.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.277369959676864e-08,1.0768282282363253e-07,2.0695172713578668e-08,0.41570910318239357,0.45022998889958454,4.596578020971043e-08,6.434281145310603e-08,6.120458774043127e-08
periodic,muon/data_norm,-1,attn_out,transformer.h.0.attn.c_proj.weight,0.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.063009935936879e-08,1.1489594701123141e-07,2.5381355014363917e-08,0.4157091269005662,0.4502299903999133,5.637419886627083e-08,4.473656651185976e-08,6.221412562831519e-08
periodic,muon/data_norm,-1,attn_out,transformer.h.1.attn.c_proj.weight,1.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,5.720214988644375e-08,1.274613192467865e-07,2.09590259506273e-08,0.4157091100797732,0.450229990593984,4.655182104367651e-08,5.181688656081407e-08,5.720214988644375e-08
periodic,muon/data_norm,-1,attn_out,transformer.h.10.attn.c_proj.weight,10.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.437160003148259e-08,1.2660793146614519e-07,2.7002920243411677e-08,0.41570911977635555,0.4502299936151274,5.997583596461752e-08,8.625990071128791e-08,7.109026644945632e-08
periodic,muon/data_norm,-1,attn_out,transformer.h.11.attn.c_proj.weight,11.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.067463513945031e-08,1.1959976833400525e-07,2.3011197246529148e-08,0.41570910885364,0.450229987892353,5.110987243264429e-08,8.872048302320221e-08,5.620293941560354e-08
periodic,muon/data_norm,-1,attn_out,transformer.h.2.attn.c_proj.weight,2.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.310578793475147e-08,1.5322586775330178e-07,2.586133348959719e-08,0.41570913840949447,0.4502299865984237,5.744027332560557e-08,6.569804699945093e-08,7.769762098457291e-08
periodic,muon/data_norm,-1,attn_out,transformer.h.3.attn.c_proj.weight,3.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,5.982961375443855e-08,1.4084091249653514e-07,2.1277999250270294e-08,0.4157090806873736,0.45022998272547493,4.7260289333605816e-08,7.09501541525317e-08,5.837925196229544e-08
periodic,muon/data_norm,-1,attn_out,transformer.h.4.attn.c_proj.weight,4.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,5.5623153615187146e-08,1.3581999991149208e-07,2.4858168869612633e-08,0.4157090871799018,0.45022999355798665,5.521215650953975e-08,4.074490355973901e-08,5.737197498242447e-08
periodic,muon/data_norm,-1,attn_out,transformer.h.5.attn.c_proj.weight,5.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.473257363003611e-08,1.2742045458031457e-07,2.7363342060239277e-08,0.4157091149709158,0.4502299943732403,6.077636408549691e-08,7.304786263156513e-08,7.600143792264937e-08
periodic,muon/data_norm,-1,attn_out,transformer.h.6.attn.c_proj.weight,6.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.356798907250794e-08,1.3168688661507164e-07,2.293442255014554e-08,0.415709098855324,0.4502299816112748,5.093934985863947e-08,6.254723049411802e-08,7.356798907250794e-08
periodic,muon/data_norm,-1,attn_out,transformer.h.7.attn.c_proj.weight,7.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,5.5181195370409495e-08,1.3145883900643018e-07,2.4604897134046055e-08,0.4157091106130597,0.4502299832626278,5.464961919182878e-08,5.023096718836002e-08,5.5181195370409495e-08
periodic,muon/data_norm,-1,attn_out,transformer.h.8.attn.c_proj.weight,8.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.977316619047879e-08,1.09579528517408e-07,2.265095654528365e-08,0.4157090941719508,0.4502299880534554,5.030974645472598e-08,5.2333402508991765e-08,7.910221182343482e-08
periodic,muon/data_norm,-1,attn_out,transformer.h.9.attn.c_proj.weight,9.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.319401279389636e-08,1.0934142602181202e-07,2.662521548080015e-08,0.41570910618975704,0.45022998098123096,5.913692247409462e-08,7.214835027569752e-08,7.319401279389636e-08
periodic,muon/data_norm,-1,attn_q,transformer.h.0.attn.c_q.weight,0.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.120524927489656e-08,1.0389549989318476e-07,3.085581841225771e-08,0.41570909419635543,0.4502299910331371,6.853345851406578e-08,7.186573846215215e-08,7.054476008764095e-08
periodic,muon/data_norm,-1,attn_q,transformer.h.1.attn.c_q.weight,1.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.712466793129384e-08,1.5039860787908e-07,2.582013285086897e-08,0.41570909471605444,0.4502299903639729,5.7348762640168804e-08,4.7096694351748096e-08,7.176477097366093e-08
periodic,muon/data_norm,-1,attn_q,transformer.h.10.attn.c_q.weight,10.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,8.042819523624268e-08,1.260671769911822e-07,3.110079500616814e-08,0.41570912076804023,0.4502300049232935,6.90775707218066e-08,8.559418519132673e-08,7.907112756043296e-08
periodic,muon/data_norm,-1,attn_q,transformer.h.11.attn.c_q.weight,11.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.076107816754313e-08,1.2921497759617178e-07,2.0007083418424474e-08,0.41570909503697734,0.45022997142648935,4.443747570832499e-08,4.939195659213144e-08,6.285443456926964e-08
periodic,muon/data_norm,-1,attn_q,transformer.h.2.attn.c_q.weight,2.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.509013429511289e-08,9.897911462149237e-08,2.5816612318521807e-08,0.41570910149213836,0.45022997641112655,5.734094500839594e-08,7.684599677303502e-08,6.315230075312918e-08
periodic,muon/data_norm,-1,attn_q,transformer.h.3.attn.c_q.weight,3.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.795037174808455e-08,1.1460663364626035e-07,2.517944898242951e-08,0.41570911926094806,0.4502299729841084,5.5925750157282974e-08,5.89403985320899e-08,6.948112001858056e-08
periodic,muon/data_norm,-1,attn_q,transformer.h.4.attn.c_q.weight,4.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,5.953841402991117e-08,1.0815079075814356e-07,2.2940218384884253e-08,0.41570910383294774,0.4502299819950084,5.095222286893054e-08,7.576154995977226e-08,5.944221863317275e-08
periodic,muon/data_norm,-1,attn_q,transformer.h.5.attn.c_q.weight,5.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.186713035280729e-08,1.041487350862992e-07,2.979538267730418e-08,0.41570910205116257,0.45022999535846225,6.61781378061713e-08,6.753576193446368e-08,7.188926820104675e-08
periodic,muon/data_norm,-1,attn_q,transformer.h.6.attn.c_q.weight,6.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.192056432411391e-08,1.2576155513068073e-07,2.1820122148666768e-08,0.4157091073077047,0.45022998571284467,4.8464391180252435e-08,1.196559172286399e-07,7.079739553365836e-08
periodic,muon/data_norm,-1,attn_q,transformer.h.7.attn.c_q.weight,7.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,7.022233359136031e-08,1.2587590787924692e-07,2.5618047784539237e-08,0.41570906784274475,0.45022999790667195,5.689991316360398e-08,8.026021380324498e-08,7.012815090822883e-08
periodic,muon/data_norm,-1,attn_q,transformer.h.8.attn.c_q.weight,8.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.838816329281582e-08,1.3341261351756546e-07,2.9301282253724503e-08,0.4157091016586629,0.45023001583318456,6.508069480774238e-08,8.8548990441907e-08,6.724753304691751e-08
periodic,muon/data_norm,-1,attn_q,transformer.h.9.attn.c_q.weight,9.0,-1.0,g7-muon-768x768,-,L0:all,25.0,1.0,6.643353180499457e-08,1.2271879045051e-07,2.9062808758808863e-08,0.41570909353085617,0.45022999070853514,6.455102804918035e-08,6.288244787164153e-08,6.80202081719486e-08
