run,depth,step,normalized_progress,value_scalar,param_role,parameter_name,layer,optimizer_group_id,r,r_frac,nominal,rows,cols,numel,minmn,aspect
d12-s8,12,2520,1.0,0.051404256373643875,attn_v,transformer.h.7.attn.c_v.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.02705894038081169,attn_out,transformer.h.7.attn.c_proj.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.030745383352041245,attn_q,transformer.h.8.attn.c_q.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.02925640344619751,attn_k,transformer.h.8.attn.c_k.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.03899531811475754,attn_v,transformer.h.8.attn.c_v.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.03353296220302582,attn_out,transformer.h.8.attn.c_proj.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.03265732526779175,attn_q,transformer.h.9.attn.c_q.weight,9,g7-muon-768x768,0.8181818181818182,0.75,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.029658975079655647,attn_k,transformer.h.9.attn.c_k.weight,9,g7-muon-768x768,0.8181818181818182,0.75,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.04163478687405586,attn_v,transformer.h.9.attn.c_v.weight,9,g7-muon-768x768,0.8181818181818182,0.75,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.026403119787573814,attn_out,transformer.h.9.attn.c_proj.weight,9,g7-muon-768x768,0.8181818181818182,0.75,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.030959120020270348,attn_q,transformer.h.10.attn.c_q.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.032461121678352356,attn_k,transformer.h.10.attn.c_k.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.04008970782160759,attn_v,transformer.h.10.attn.c_v.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.03506389260292053,attn_out,transformer.h.10.attn.c_proj.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.0285872183740139,attn_q,transformer.h.11.attn.c_q.weight,11,g7-muon-768x768,1.0,0.9166666666666666,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.028822528198361397,attn_k,transformer.h.11.attn.c_k.weight,11,g7-muon-768x768,1.0,0.9166666666666666,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.04624699428677559,attn_v,transformer.h.11.attn.c_v.weight,11,g7-muon-768x768,1.0,0.9166666666666666,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.029062462970614433,attn_out,transformer.h.11.attn.c_proj.weight,11,g7-muon-768x768,1.0,0.9166666666666666,1.0,768,768,589824,768,1.0
d12-s8,12,2520,1.0,0.029863391071558,mlp_out,transformer.h.0.mlp.c_proj.weight,0,g8-muon-768x3072,0.0,0.0,1.0,768,3072,2359296,768,4.0
d12-s8,12,2520,1.0,0.027170538902282715,mlp_out,transformer.h.1.mlp.c_proj.weight,1,g8-muon-768x3072,0.09090909090909091,0.08333333333333333,1.0,768,3072,2359296,768,4.0
d12-s8,12,2520,1.0,0.03326167166233063,mlp_out,transformer.h.2.mlp.c_proj.weight,2,g8-muon-768x3072,0.18181818181818182,0.16666666666666666,1.0,768,3072,2359296,768,4.0
d12-s8,12,2520,1.0,0.030017297714948654,mlp_out,transformer.h.3.mlp.c_proj.weight,3,g8-muon-768x3072,0.2727272727272727,0.25,1.0,768,3072,2359296,768,4.0
d12-s8,12,2520,1.0,0.02843593992292881,mlp_out,transformer.h.4.mlp.c_proj.weight,4,g8-muon-768x3072,0.36363636363636365,0.3333333333333333,1.0,768,3072,2359296,768,4.0
d12-s8,12,2520,1.0,0.02962423488497734,mlp_out,transformer.h.5.mlp.c_proj.weight,5,g8-muon-768x3072,0.45454545454545453,0.4166666666666667,1.0,768,3072,2359296,768,4.0
d12-s8,12,2520,1.0,0.03085843287408352,mlp_out,transformer.h.6.mlp.c_proj.weight,6,g8-muon-768x3072,0.5454545454545454,0.5,1.0,768,3072,2359296,768,4.0
d12-s8,12,2520,1.0,0.031466852873563766,mlp_out,transformer.h.7.mlp.c_proj.weight,7,g8-muon-768x3072,0.6363636363636364,0.5833333333333334,1.0,768,3072,2359296,768,4.0
d12-s8,12,2520,1.0,0.031595513224601746,mlp_out,transformer.h.8.mlp.c_proj.weight,8,g8-muon-768x3072,0.7272727272727273,0.6666666666666666,1.0,768,3072,2359296,768,4.0
d12-s8,12,2520,1.0,0.031363412737846375,mlp_out,transformer.h.9.mlp.c_proj.weight,9,g8-muon-768x3072,0.8181818181818182,0.75,1.0,768,3072,2359296,768,4.0
d12-s8,12,2520,1.0,0.02959461696445942,mlp_out,transformer.h.10.mlp.c_proj.weight,10,g8-muon-768x3072,0.9090909090909091,0.8333333333333334,1.0,768,3072,2359296,768,4.0
d12-s8,12,2520,1.0,0.03167689964175224,mlp_out,transformer.h.11.mlp.c_proj.weight,11,g8-muon-768x3072,1.0,0.9166666666666666,1.0,768,3072,2359296,768,4.0
d12-s8,12,2520,1.0,0.029475290328264236,mlp_in,transformer.h.0.mlp.c_fc.weight,0,g9-muon-3072x768,0.0,0.0,1.0,3072,768,2359296,768,4.0
d12-s8,12,2520,1.0,0.02916155941784382,mlp_in,transformer.h.1.mlp.c_fc.weight,1,g9-muon-3072x768,0.09090909090909091,0.08333333333333333,1.0,3072,768,2359296,768,4.0
d12-s8,12,2520,1.0,0.031201746314764023,mlp_in,transformer.h.2.mlp.c_fc.weight,2,g9-muon-3072x768,0.18181818181818182,0.16666666666666666,1.0,3072,768,2359296,768,4.0
d12-s8,12,2520,1.0,0.028331542387604713,mlp_in,transformer.h.3.mlp.c_fc.weight,3,g9-muon-3072x768,0.2727272727272727,0.25,1.0,3072,768,2359296,768,4.0
d12-s8,12,2520,1.0,0.028523065149784088,mlp_in,transformer.h.4.mlp.c_fc.weight,4,g9-muon-3072x768,0.36363636363636365,0.3333333333333333,1.0,3072,768,2359296,768,4.0
d12-s8,12,2520,1.0,0.028784794732928276,mlp_in,transformer.h.5.mlp.c_fc.weight,5,g9-muon-3072x768,0.45454545454545453,0.4166666666666667,1.0,3072,768,2359296,768,4.0
d12-s8,12,2520,1.0,0.027993841096758842,mlp_in,transformer.h.6.mlp.c_fc.weight,6,g9-muon-3072x768,0.5454545454545454,0.5,1.0,3072,768,2359296,768,4.0
d12-s8,12,2520,1.0,0.02937677688896656,mlp_in,transformer.h.7.mlp.c_fc.weight,7,g9-muon-3072x768,0.6363636363636364,0.5833333333333334,1.0,3072,768,2359296,768,4.0
d12-s8,12,2520,1.0,0.029164541512727737,mlp_in,transformer.h.8.mlp.c_fc.weight,8,g9-muon-3072x768,0.7272727272727273,0.6666666666666666,1.0,3072,768,2359296,768,4.0
d12-s8,12,2520,1.0,0.029196806252002716,mlp_in,transformer.h.9.mlp.c_fc.weight,9,g9-muon-3072x768,0.8181818181818182,0.75,1.0,3072,768,2359296,768,4.0
d12-s8,12,2520,1.0,0.02857235074043274,mlp_in,transformer.h.10.mlp.c_fc.weight,10,g9-muon-3072x768,0.9090909090909091,0.8333333333333334,1.0,3072,768,2359296,768,4.0
d12-s8,12,2520,1.0,0.028107909485697746,mlp_in,transformer.h.11.mlp.c_fc.weight,11,g9-muon-3072x768,1.0,0.9166666666666666,1.0,3072,768,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.04086568206548691,ve_gate,transformer.h.1.attn.ve_gate.weight,1,g6-muon-6x12,0.09090909090909091,0.08333333333333333,0.05,6,12,72,6,2.0
d12-s9,12,127,0.0503968253968254,0.0874081626534462,ve_gate,transformer.h.3.attn.ve_gate.weight,3,g6-muon-6x12,0.2727272727272727,0.25,0.05,6,12,72,6,2.0
d12-s9,12,127,0.0503968253968254,0.06109248101711273,ve_gate,transformer.h.5.attn.ve_gate.weight,5,g6-muon-6x12,0.45454545454545453,0.4166666666666667,0.05,6,12,72,6,2.0
d12-s9,12,127,0.0503968253968254,0.06815031170845032,ve_gate,transformer.h.7.attn.ve_gate.weight,7,g6-muon-6x12,0.6363636363636364,0.5833333333333334,0.05,6,12,72,6,2.0
d12-s9,12,127,0.0503968253968254,0.05185876414179802,ve_gate,transformer.h.9.attn.ve_gate.weight,9,g6-muon-6x12,0.8181818181818182,0.75,0.05,6,12,72,6,2.0
d12-s9,12,127,0.0503968253968254,0.1209544911980629,ve_gate,transformer.h.11.attn.ve_gate.weight,11,g6-muon-6x12,1.0,0.9166666666666666,0.05,6,12,72,6,2.0
d12-s9,12,127,0.0503968253968254,0.06274713575839996,attn_q,transformer.h.0.attn.c_q.weight,0,g7-muon-768x768,0.0,0.0,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.06247066333889961,attn_k,transformer.h.0.attn.c_k.weight,0,g7-muon-768x768,0.0,0.0,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.1058778315782547,attn_v,transformer.h.0.attn.c_v.weight,0,g7-muon-768x768,0.0,0.0,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.09933006763458252,attn_out,transformer.h.0.attn.c_proj.weight,0,g7-muon-768x768,0.0,0.0,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.056249093264341354,attn_q,transformer.h.1.attn.c_q.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.04792612046003342,attn_k,transformer.h.1.attn.c_k.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.10657234489917755,attn_v,transformer.h.1.attn.c_v.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.06906811147928238,attn_out,transformer.h.1.attn.c_proj.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.06341029703617096,attn_q,transformer.h.2.attn.c_q.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.06546546518802643,attn_k,transformer.h.2.attn.c_k.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.11862367391586304,attn_v,transformer.h.2.attn.c_v.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.11450479924678802,attn_out,transformer.h.2.attn.c_proj.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.05575248971581459,attn_q,transformer.h.3.attn.c_q.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.05059971287846565,attn_k,transformer.h.3.attn.c_k.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.10973931849002838,attn_v,transformer.h.3.attn.c_v.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.07428823411464691,attn_out,transformer.h.3.attn.c_proj.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.05656065791845322,attn_q,transformer.h.4.attn.c_q.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.061434511095285416,attn_k,transformer.h.4.attn.c_k.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.11329860985279083,attn_v,transformer.h.4.attn.c_v.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.09910827875137329,attn_out,transformer.h.4.attn.c_proj.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.050902191549539566,attn_q,transformer.h.5.attn.c_q.weight,5,g7-muon-768x768,0.45454545454545453,0.4166666666666667,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.04606349393725395,attn_k,transformer.h.5.attn.c_k.weight,5,g7-muon-768x768,0.45454545454545453,0.4166666666666667,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.10169178247451782,attn_v,transformer.h.5.attn.c_v.weight,5,g7-muon-768x768,0.45454545454545453,0.4166666666666667,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.06454992294311523,attn_out,transformer.h.5.attn.c_proj.weight,5,g7-muon-768x768,0.45454545454545453,0.4166666666666667,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.052393827587366104,attn_q,transformer.h.6.attn.c_q.weight,6,g7-muon-768x768,0.5454545454545454,0.5,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.05507104843854904,attn_k,transformer.h.6.attn.c_k.weight,6,g7-muon-768x768,0.5454545454545454,0.5,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.10386631637811661,attn_v,transformer.h.6.attn.c_v.weight,6,g7-muon-768x768,0.5454545454545454,0.5,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.08117937296628952,attn_out,transformer.h.6.attn.c_proj.weight,6,g7-muon-768x768,0.5454545454545454,0.5,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.04711611941456795,attn_q,transformer.h.7.attn.c_q.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.041468627750873566,attn_k,transformer.h.7.attn.c_k.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.09653428196907043,attn_v,transformer.h.7.attn.c_v.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.05153299495577812,attn_out,transformer.h.7.attn.c_proj.weight,7,g7-muon-768x768,0.6363636363636364,0.5833333333333334,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.06202365458011627,attn_q,transformer.h.8.attn.c_q.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.06105586141347885,attn_k,transformer.h.8.attn.c_k.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.11151360720396042,attn_v,transformer.h.8.attn.c_v.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.08047526329755783,attn_out,transformer.h.8.attn.c_proj.weight,8,g7-muon-768x768,0.7272727272727273,0.6666666666666666,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.046452879905700684,attn_q,transformer.h.9.attn.c_q.weight,9,g7-muon-768x768,0.8181818181818182,0.75,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.04161069914698601,attn_k,transformer.h.9.attn.c_k.weight,9,g7-muon-768x768,0.8181818181818182,0.75,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.0962776467204094,attn_v,transformer.h.9.attn.c_v.weight,9,g7-muon-768x768,0.8181818181818182,0.75,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.0591590590775013,attn_out,transformer.h.9.attn.c_proj.weight,9,g7-muon-768x768,0.8181818181818182,0.75,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.05649912357330322,attn_q,transformer.h.10.attn.c_q.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.05937950685620308,attn_k,transformer.h.10.attn.c_k.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.1050015464425087,attn_v,transformer.h.10.attn.c_v.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.07453298568725586,attn_out,transformer.h.10.attn.c_proj.weight,10,g7-muon-768x768,0.9090909090909091,0.8333333333333334,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.04414595291018486,attn_q,transformer.h.11.attn.c_q.weight,11,g7-muon-768x768,1.0,0.9166666666666666,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.04257240891456604,attn_k,transformer.h.11.attn.c_k.weight,11,g7-muon-768x768,1.0,0.9166666666666666,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.09432175010442734,attn_v,transformer.h.11.attn.c_v.weight,11,g7-muon-768x768,1.0,0.9166666666666666,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.05825979262590408,attn_out,transformer.h.11.attn.c_proj.weight,11,g7-muon-768x768,1.0,0.9166666666666666,0.05,768,768,589824,768,1.0
d12-s9,12,127,0.0503968253968254,0.06359606236219406,mlp_out,transformer.h.0.mlp.c_proj.weight,0,g8-muon-768x3072,0.0,0.0,0.05,768,3072,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.06080101802945137,mlp_out,transformer.h.1.mlp.c_proj.weight,1,g8-muon-768x3072,0.09090909090909091,0.08333333333333333,0.05,768,3072,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.05813932418823242,mlp_out,transformer.h.2.mlp.c_proj.weight,2,g8-muon-768x3072,0.18181818181818182,0.16666666666666666,0.05,768,3072,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.05698573216795921,mlp_out,transformer.h.3.mlp.c_proj.weight,3,g8-muon-768x3072,0.2727272727272727,0.25,0.05,768,3072,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.05639079213142395,mlp_out,transformer.h.4.mlp.c_proj.weight,4,g8-muon-768x3072,0.36363636363636365,0.3333333333333333,0.05,768,3072,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.056497570127248764,mlp_out,transformer.h.5.mlp.c_proj.weight,5,g8-muon-768x3072,0.45454545454545453,0.4166666666666667,0.05,768,3072,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.05683724582195282,mlp_out,transformer.h.6.mlp.c_proj.weight,6,g8-muon-768x3072,0.5454545454545454,0.5,0.05,768,3072,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.05315921828150749,mlp_out,transformer.h.7.mlp.c_proj.weight,7,g8-muon-768x3072,0.6363636363636364,0.5833333333333334,0.05,768,3072,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.053221069276332855,mlp_out,transformer.h.8.mlp.c_proj.weight,8,g8-muon-768x3072,0.7272727272727273,0.6666666666666666,0.05,768,3072,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.05609813332557678,mlp_out,transformer.h.9.mlp.c_proj.weight,9,g8-muon-768x3072,0.8181818181818182,0.75,0.05,768,3072,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.056137580424547195,mlp_out,transformer.h.10.mlp.c_proj.weight,10,g8-muon-768x3072,0.9090909090909091,0.8333333333333334,0.05,768,3072,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.057542793452739716,mlp_out,transformer.h.11.mlp.c_proj.weight,11,g8-muon-768x3072,1.0,0.9166666666666666,0.05,768,3072,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.0510743111371994,mlp_in,transformer.h.0.mlp.c_fc.weight,0,g9-muon-3072x768,0.0,0.0,0.05,3072,768,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.05605447664856911,mlp_in,transformer.h.1.mlp.c_fc.weight,1,g9-muon-3072x768,0.09090909090909091,0.08333333333333333,0.05,3072,768,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.0549149326980114,mlp_in,transformer.h.2.mlp.c_fc.weight,2,g9-muon-3072x768,0.18181818181818182,0.16666666666666666,0.05,3072,768,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.05479541793465614,mlp_in,transformer.h.3.mlp.c_fc.weight,3,g9-muon-3072x768,0.2727272727272727,0.25,0.05,3072,768,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.05165833607316017,mlp_in,transformer.h.4.mlp.c_fc.weight,4,g9-muon-3072x768,0.36363636363636365,0.3333333333333333,0.05,3072,768,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.05174269154667854,mlp_in,transformer.h.5.mlp.c_fc.weight,5,g9-muon-3072x768,0.45454545454545453,0.4166666666666667,0.05,3072,768,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.05016505345702171,mlp_in,transformer.h.6.mlp.c_fc.weight,6,g9-muon-3072x768,0.5454545454545454,0.5,0.05,3072,768,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.04792658984661102,mlp_in,transformer.h.7.mlp.c_fc.weight,7,g9-muon-3072x768,0.6363636363636364,0.5833333333333334,0.05,3072,768,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.0470665842294693,mlp_in,transformer.h.8.mlp.c_fc.weight,8,g9-muon-3072x768,0.7272727272727273,0.6666666666666666,0.05,3072,768,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.047896698117256165,mlp_in,transformer.h.9.mlp.c_fc.weight,9,g9-muon-3072x768,0.8181818181818182,0.75,0.05,3072,768,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.0469551682472229,mlp_in,transformer.h.10.mlp.c_fc.weight,10,g9-muon-3072x768,0.9090909090909091,0.8333333333333334,0.05,3072,768,2359296,768,4.0
d12-s9,12,127,0.0503968253968254,0.04722055047750473,mlp_in,transformer.h.11.mlp.c_fc.weight,11,g9-muon-3072x768,1.0,0.9166666666666666,0.05,3072,768,2359296,768,4.0
d12-s9,12,253,0.1003968253968254,0.0953182652592659,ve_gate,transformer.h.1.attn.ve_gate.weight,1,g6-muon-6x12,0.09090909090909091,0.08333333333333333,0.1,6,12,72,6,2.0
d12-s9,12,253,0.1003968253968254,0.10674579441547394,ve_gate,transformer.h.3.attn.ve_gate.weight,3,g6-muon-6x12,0.2727272727272727,0.25,0.1,6,12,72,6,2.0
d12-s9,12,253,0.1003968253968254,0.06982598453760147,ve_gate,transformer.h.5.attn.ve_gate.weight,5,g6-muon-6x12,0.45454545454545453,0.4166666666666667,0.1,6,12,72,6,2.0
d12-s9,12,253,0.1003968253968254,0.0856751948595047,ve_gate,transformer.h.7.attn.ve_gate.weight,7,g6-muon-6x12,0.6363636363636364,0.5833333333333334,0.1,6,12,72,6,2.0
d12-s9,12,253,0.1003968253968254,0.09159345924854279,ve_gate,transformer.h.9.attn.ve_gate.weight,9,g6-muon-6x12,0.8181818181818182,0.75,0.1,6,12,72,6,2.0
d12-s9,12,253,0.1003968253968254,0.11240144073963165,ve_gate,transformer.h.11.attn.ve_gate.weight,11,g6-muon-6x12,1.0,0.9166666666666666,0.1,6,12,72,6,2.0
d12-s9,12,253,0.1003968253968254,0.03909808769822121,attn_q,transformer.h.0.attn.c_q.weight,0,g7-muon-768x768,0.0,0.0,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.03839794918894768,attn_k,transformer.h.0.attn.c_k.weight,0,g7-muon-768x768,0.0,0.0,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.06580651551485062,attn_v,transformer.h.0.attn.c_v.weight,0,g7-muon-768x768,0.0,0.0,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.05741247534751892,attn_out,transformer.h.0.attn.c_proj.weight,0,g7-muon-768x768,0.0,0.0,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.043945204466581345,attn_q,transformer.h.1.attn.c_q.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.04166374355554581,attn_k,transformer.h.1.attn.c_k.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.094064861536026,attn_v,transformer.h.1.attn.c_v.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.04579915851354599,attn_out,transformer.h.1.attn.c_proj.weight,1,g7-muon-768x768,0.09090909090909091,0.08333333333333333,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.0415843203663826,attn_q,transformer.h.2.attn.c_q.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.041510287672281265,attn_k,transformer.h.2.attn.c_k.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.0876971110701561,attn_v,transformer.h.2.attn.c_v.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.06773263961076736,attn_out,transformer.h.2.attn.c_proj.weight,2,g7-muon-768x768,0.18181818181818182,0.16666666666666666,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.0453677624464035,attn_q,transformer.h.3.attn.c_q.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.042865507304668427,attn_k,transformer.h.3.attn.c_k.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.10123829543590546,attn_v,transformer.h.3.attn.c_v.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.0495949313044548,attn_out,transformer.h.3.attn.c_proj.weight,3,g7-muon-768x768,0.2727272727272727,0.25,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.04331864044070244,attn_q,transformer.h.4.attn.c_q.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.1,768,768,589824,768,1.0
d12-s9,12,253,0.1003968253968254,0.042006343603134155,attn_k,transformer.h.4.attn.c_k.weight,4,g7-muon-768x768,0.36363636363636365,0.3333333333333333,0.1,768,768,589824,768,1.0
