run,depth,seed,step,normalized_progress,phase,param_role,sq,total_sq,share
d12-s11,12,11,505,0.2003968253968254,early,x0_scalar,0.0001581894423452468,0.03404010597560614,0.004647148938331998
d12-s11,12,11,606,0.24047619047619048,early,attn_k,0.0011267725039942889,0.04786063866168533,0.023542780361941195
d12-s11,12,11,606,0.24047619047619048,early,attn_out,0.012967649927304592,0.04786063866168533,0.27094602767358805
d12-s11,12,11,606,0.24047619047619048,early,attn_q,0.0016727027991692012,0.04786063866168533,0.03494944584824936
d12-s11,12,11,606,0.24047619047619048,early,attn_v,0.006262274851906113,0.04786063866168533,0.13084394665463076
d12-s11,12,11,606,0.24047619047619048,early,backout_scalar,0.0016656622756272554,0.04786063866168533,0.03480234117646022
d12-s11,12,11,606,0.24047619047619048,early,mlp_in,0.003981718065915629,0.04786063866168533,0.08319400194513452
d12-s11,12,11,606,0.24047619047619048,early,mlp_out,0.01073546046973206,0.04786063866168533,0.2243066697379092
d12-s11,12,11,606,0.24047619047619048,early,resid_scalar,0.005453410572109796,0.04786063866168533,0.11394353950557508
d12-s11,12,11,606,0.24047619047619048,early,smear_gate,5.493515686794126e-07,0.04786063866168533,1.1478149561744024e-05
d12-s11,12,11,606,0.24047619047619048,early,smear_scalar,1.39647190735559e-05,0.04786063866168533,0.00029177878657802594
d12-s11,12,11,606,0.24047619047619048,early,token_embedding,1.8471399698682947e-07,0.04786063866168533,3.859413542149441e-06
d12-s11,12,11,606,0.24047619047619048,early,unembedding,0.0038143943529576063,0.04786063866168533,0.07969794093055442
d12-s11,12,11,606,0.24047619047619048,early,value_embedding,1.455913238856965e-07,0.04786063866168533,3.0419845609425424e-06
d12-s11,12,11,606,0.24047619047619048,early,ve_gate,5.597100027898705e-05,0.04786063866168533,0.0011694578644182289
d12-s11,12,11,606,0.24047619047619048,early,x0_scalar,0.00010977746672669042,0.04786063866168533,0.0022936899672960777
d12-s11,12,11,707,0.28055555555555556,middle,attn_k,0.0009309280467277858,0.10416144388685616,0.0089373573559425
d12-s11,12,11,707,0.28055555555555556,middle,attn_out,0.013517142782802694,0.10416144388685616,0.12977107726622425
d12-s11,12,11,707,0.28055555555555556,middle,attn_q,0.0018886665511672618,0.10416144388685616,0.018132108011279086
d12-s11,12,11,707,0.28055555555555556,middle,attn_v,0.009903929887514096,0.10416144388685616,0.09508249423147488
d12-s11,12,11,707,0.28055555555555556,middle,backout_scalar,0.009422417730093,0.10416144388685616,0.09045974574169655
d12-s11,12,11,707,0.28055555555555556,middle,mlp_in,0.004969543675542809,0.10416144388685616,0.04771001140250036
d12-s11,12,11,707,0.28055555555555556,middle,mlp_out,0.01465740060666576,0.10416144388685616,0.14071810124470957
d12-s11,12,11,707,0.28055555555555556,middle,resid_scalar,0.04504847026692005,0.10416144388685616,0.4324869988923472
d12-s11,12,11,707,0.28055555555555556,middle,smear_gate,6.743068183823198e-07,0.10416144388685616,6.473670037780732e-06
d12-s11,12,11,707,0.28055555555555556,middle,smear_scalar,7.549125257355626e-06,0.10416144388685616,7.247523628374192e-05
d12-s11,12,11,707,0.28055555555555556,middle,token_embedding,2.1995154497744807e-07,0.10416144388685616,2.11164070667422e-06
d12-s11,12,11,707,0.28055555555555556,middle,unembedding,0.0034729233011603355,0.10416144388685616,0.033341735401947264
d12-s11,12,11,707,0.28055555555555556,middle,value_embedding,1.5763731475715304e-07,0.10416144388685616,1.5133941012605802e-06
d12-s11,12,11,707,0.28055555555555556,middle,ve_gate,0.00023133482000048391,0.10416144388685616,0.0022209256262976534
d12-s11,12,11,707,0.28055555555555556,middle,x0_scalar,0.00011008519732641497,0.10416144388685616,0.001056870884451193
d12-s11,12,11,808,0.32063492063492066,middle,attn_k,0.0004886983542746748,0.0479820781138116,0.010185018521196633
d12-s11,12,11,808,0.32063492063492066,middle,attn_out,0.009728198980155868,0.0479820781138116,0.20274651208480304
d12-s11,12,11,808,0.32063492063492066,middle,attn_q,0.0007765829213894904,0.0479820781138116,0.01618485384370944
d12-s11,12,11,808,0.32063492063492066,middle,attn_v,0.006674436182947829,0.0479820781138116,0.13910269094882322
d12-s11,12,11,808,0.32063492063492066,middle,backout_scalar,3.2963516787276603e-06,0.0479820781138116,6.86996438734655e-05
d12-s11,12,11,808,0.32063492063492066,middle,mlp_in,0.0034448006190359592,0.0479820781138116,0.07179348528558992
d12-s11,12,11,808,0.32063492063492066,middle,mlp_out,0.02126932344981469,0.0479820781138116,0.44327641248394223
d12-s11,12,11,808,0.32063492063492066,middle,resid_scalar,0.0003291593782819291,0.0479820781138116,0.006860048401846539
d12-s11,12,11,808,0.32063492063492066,middle,smear_gate,8.578617780585773e-07,0.0479820781138116,1.787879582922113e-05
d12-s11,12,11,808,0.32063492063492066,middle,smear_scalar,1.6144596884259957e-05,0.0479820781138116,0.0003364713976323745
d12-s11,12,11,808,0.32063492063492066,middle,token_embedding,1.3328832437764504e-07,0.0479820781138116,2.777877274541765e-06
d12-s11,12,11,808,0.32063492063492066,middle,unembedding,0.0051924269646406165,0.0479820781138116,0.10821596664330344
d12-s11,12,11,808,0.32063492063492066,middle,value_embedding,1.2310858465980345e-07,0.0479820781138116,2.5657201500900967e-06
d12-s11,12,11,808,0.32063492063492066,middle,ve_gate,4.937058565701591e-05,0.0479820781138116,0.0010289380451574193
d12-s11,12,11,808,0.32063492063492066,middle,x0_scalar,8.52547036345186e-06,0.0479820781138116,0.00017768030686853077
d12-s11,12,11,909,0.3607142857142857,middle,attn_k,0.0004459773699636571,0.06736183196211609,0.006620624127539647
d12-s11,12,11,909,0.3607142857142857,middle,attn_out,0.009262224783014973,0.06736183196211609,0.1374995975202099
d12-s11,12,11,909,0.3607142857142857,middle,attn_q,0.000901736855666968,0.06736183196211609,0.013386465738848963
d12-s11,12,11,909,0.3607142857142857,middle,attn_v,0.00559739086747868,0.06736183196211609,0.08309439788731726
d12-s11,12,11,909,0.3607142857142857,middle,backout_scalar,0.0017109302571043372,0.06736183196211609,0.025399105209409308
d12-s11,12,11,909,0.3607142857142857,middle,mlp_in,0.003495208860840648,0.06736183196211609,0.05188708143814042
d12-s11,12,11,909,0.3607142857142857,middle,mlp_out,0.03377857334271539,0.06736183196211609,0.5014497432568679
d12-s11,12,11,909,0.3607142857142857,middle,resid_scalar,0.009795570389229624,0.06736183196211609,0.145417220759949
d12-s11,12,11,909,0.3607142857142857,middle,smear_gate,2.8483540859269857e-07,0.06736183196211609,4.228439166453911e-06
d12-s11,12,11,909,0.3607142857142857,middle,smear_scalar,1.3595249015452282e-07,0.06736183196211609,2.0182421735647232e-06
d12-s11,12,11,909,0.3607142857142857,middle,token_embedding,1.0191312327378908e-07,0.06736183196211609,1.512920897565619e-06
d12-s11,12,11,909,0.3607142857142857,middle,unembedding,0.0022689336910843845,0.06736183196211609,0.033682778882267034
d12-s11,12,11,909,0.3607142857142857,middle,value_embedding,1.0325604815619725e-07,0.06736183196211609,1.5328568886646056e-06
d12-s11,12,11,909,0.3607142857142857,middle,ve_gate,9.424355539522367e-05,0.06736183196211609,0.0013990646134479493
d12-s11,12,11,909,0.3607142857142857,middle,x0_scalar,1.041603255202972e-05,0.06736183196211609,0.00015462810687642278
d12-s11,12,11,1010,0.4007936507936508,middle,attn_k,0.0007765707578073489,0.07728988546889104,0.010047508197174343
d12-s11,12,11,1010,0.4007936507936508,middle,attn_out,0.008627995477581862,0.07728988546889104,0.11163162456819277
d12-s11,12,11,1010,0.4007936507936508,middle,attn_q,0.0013713789603571058,0.07728988546889104,0.01774331727932346
d12-s11,12,11,1010,0.4007936507936508,middle,attn_v,0.006207139653270133,0.07728988546889104,0.08030985704809317
d12-s11,12,11,1010,0.4007936507936508,middle,backout_scalar,0.00011033192276954651,0.07728988546889104,0.0014275079087024238
d12-s11,12,11,1010,0.4007936507936508,middle,mlp_in,0.004390396803501062,0.07728988546889104,0.05680428657470562
d12-s11,12,11,1010,0.4007936507936508,middle,mlp_out,0.050947447743965306,0.07728988546889104,0.659173544311584
d12-s11,12,11,1010,0.4007936507936508,middle,resid_scalar,0.0003558497321591858,0.07728988546889104,0.004604091854973887
d12-s11,12,11,1010,0.4007936507936508,middle,smear_gate,6.612677907469333e-07,0.07728988546889104,8.555683408446655e-06
d12-s11,12,11,1010,0.4007936507936508,middle,smear_scalar,2.315874917258043e-05,0.07728988546889104,0.00029963492677061556
d12-s11,12,11,1010,0.4007936507936508,middle,token_embedding,9.17358136121038e-08,0.07728988546889104,1.1869058034641184e-06
d12-s11,12,11,1010,0.4007936507936508,middle,unembedding,0.004393687006086112,0.07728988546889104,0.056846856214511514
d12-s11,12,11,1010,0.4007936507936508,middle,value_embedding,9.70733302629867e-08,0.07728988546889104,1.2559642141281014e-06
d12-s11,12,11,1010,0.4007936507936508,middle,ve_gate,6.726432150117034e-05,0.07728988546889104,0.0008702862100661806
d12-s11,12,11,1010,0.4007936507936508,middle,x0_scalar,1.781426378499873e-05,0.07728988546889104,0.00023048635247582196
d12-s11,12,11,1111,0.44087301587301586,middle,attn_k,0.0003689109930746781,0.0787497002192108,0.004684601872105707
d12-s11,12,11,1111,0.44087301587301586,middle,attn_out,0.005959310386970173,0.0787497002192108,0.07567407076321052
d12-s11,12,11,1111,0.44087301587301586,middle,attn_q,0.0006166065322759096,0.0787497002192108,0.00782995402597723
d12-s11,12,11,1111,0.44087301587301586,middle,attn_v,0.004739926935144467,0.0787497002192108,0.06018977750963138
d12-s11,12,11,1111,0.44087301587301586,middle,backout_scalar,0.0014147857436910274,0.0787497002192108,0.017965601643597038
d12-s11,12,11,1111,0.44087301587301586,middle,mlp_in,0.003959903020586353,0.0787497002192108,0.05028467422178636
d12-s11,12,11,1111,0.44087301587301586,middle,mlp_out,0.04900645489396993,0.0787497002192108,0.6223065580891561
d12-s11,12,11,1111,0.44087301587301586,middle,resid_scalar,0.010212000246056618,0.0787497002192108,0.12967668724617476
d12-s11,12,11,1111,0.44087301587301586,middle,smear_gate,2.3350014544121223e-07,0.0787497002192108,2.9650924992886568e-06
d12-s11,12,11,1111,0.44087301587301586,middle,smear_scalar,4.0720320271248056e-07,0.0787497002192108,5.170854004256188e-06
d12-s11,12,11,1111,0.44087301587301586,middle,token_embedding,6.657030837686762e-08,0.0787497002192108,8.453404672215877e-07
d12-s11,12,11,1111,0.44087301587301586,middle,unembedding,0.0024274075403809547,0.0787497002192108,0.03082434007525015
d12-s11,12,11,1111,0.44087301587301586,middle,value_embedding,7.893092934807555e-08,0.0787497002192108,1.002301331031868e-06
d12-s11,12,11,1111,0.44087301587301586,middle,ve_gate,2.4853013087522413e-05,0.0787497002192108,0.0003155950183726488
d12-s11,12,11,1111,0.44087301587301586,middle,x0_scalar,1.8754709387280855e-05,0.0787497002192108,0.00023815594643629754
d12-s11,12,11,1212,0.48095238095238096,middle,attn_k,0.0008722151051188121,0.10999509233164838,0.007929582007977038
d12-s11,12,11,1212,0.48095238095238096,middle,attn_out,0.008331738754350226,0.10999509233164838,0.0757464590259085
d12-s11,12,11,1212,0.48095238095238096,middle,attn_q,0.0014880592225381406,0.10999509233164838,0.013528414686461317
d12-s11,12,11,1212,0.48095238095238096,middle,attn_v,0.00590295481015346,0.10999509233164838,0.05366561984743232
d12-s11,12,11,1212,0.48095238095238096,middle,backout_scalar,0.0001754896511556581,0.10999509233164838,0.0015954316455004717
d12-s11,12,11,1212,0.48095238095238096,middle,mlp_in,0.004020715030492283,0.10999509233164838,0.03655358566698
d12-s11,12,11,1212,0.48095238095238096,middle,mlp_out,0.0836101752356626,0.10999509233164838,0.7601264153092203
d12-s11,12,11,1212,0.48095238095238096,middle,resid_scalar,0.0011160450684002399,0.10999509233164838,0.01014631693780692
d12-s11,12,11,1212,0.48095238095238096,middle,smear_gate,5.718448505831475e-07,0.10999509233164838,5.198821497044311e-06
d12-s11,12,11,1212,0.48095238095238096,middle,smear_scalar,2.800814581860323e-05,0.10999509233164838,0.00025463086784049705
d12-s11,12,11,1212,0.48095238095238096,middle,token_embedding,6.808590313767128e-08,0.10999509233164838,6.189903721557333e-07
d12-s11,12,11,1212,0.48095238095238096,middle,unembedding,0.004360264167189599,0.10999509233164838,0.03964053372529458
d12-s11,12,11,1212,0.48095238095238096,middle,value_embedding,8.598946310556244e-08,0.10999509233164838,7.817572700997778e-07
d12-s11,12,11,1212,0.48095238095238096,middle,ve_gate,1.7725562543091655e-05,0.10999509233164838,0.00016114866733914785
d12-s11,12,11,1212,0.48095238095238096,middle,x0_scalar,7.097565800884276e-05,0.10999509233164838,0.0006452620430995471
d12-s11,12,11,1313,0.5210317460317461,middle,attn_k,0.00045313154623727314,0.08496119020402614,0.005333394519887507
d12-s11,12,11,1313,0.5210317460317461,middle,attn_out,0.006401123268005904,0.08496119020402614,0.07534173253263309
d12-s11,12,11,1313,0.5210317460317461,middle,attn_q,0.0007432505099131959,0.08496119020402614,0.008748117912759357
d12-s11,12,11,1313,0.5210317460317461,middle,attn_v,0.005053513028542511,0.08496119020402614,0.05948025229410023
d12-s11,12,11,1313,0.5210317460317461,middle,backout_scalar,0.00015399431867990643,0.08496119020402614,0.001812525440264006
d12-s11,12,11,1313,0.5210317460317461,middle,mlp_in,0.003433788751863176,0.08496119020402614,0.040415968086337566
d12-s11,12,11,1313,0.5210317460317461,middle,mlp_out,0.06312618544325231,0.08496119020402614,0.743000248603637
d12-s11,12,11,1313,0.5210317460317461,middle,resid_scalar,0.0025229588192274832,0.08496119020402614,0.02969542697281947
d12-s11,12,11,1313,0.5210317460317461,middle,smear_gate,3.370003582858772e-07,0.08496119020402614,3.96652115485439e-06
d12-s11,12,11,1313,0.5210317460317461,middle,smear_scalar,1.8498572899261486e-05,0.08496119020402614,0.00021772968169159285
d12-s11,12,11,1313,0.5210317460317461,middle,token_embedding,5.248459800100136e-08,0.08496119020402614,6.177479137823357e-07
d12-s11,12,11,1313,0.5210317460317461,middle,unembedding,0.002975611481815577,0.08496119020402614,0.03502318499387699
d12-s11,12,11,1313,0.5210317460317461,middle,value_embedding,9.132018474744541e-08,0.08496119020402614,1.0748458740767255e-06
d12-s11,12,11,1313,0.5210317460317461,middle,ve_gate,5.6328156915697036e-05,0.08496119020402614,0.0006629869094398322
d12-s11,12,11,1313,0.5210317460317461,middle,x0_scalar,2.2325501532804992e-05,0.08496119020402614,0.00026277293761060134
d12-s11,12,11,1414,0.5611111111111111,middle,attn_k,0.0005358202574825555,0.06780088131348538,0.007902850923207432
d12-s11,12,11,1414,0.5611111111111111,middle,attn_out,0.004273456423106836,0.06780088131348538,0.0630295114210685
d12-s11,12,11,1414,0.5611111111111111,middle,attn_q,0.0008557151099921612,0.06780088131348538,0.01262100275711257
d12-s11,12,11,1414,0.5611111111111111,middle,attn_v,0.004722423866041936,0.06780088131348538,0.06965136403179262
d12-s11,12,11,1414,0.5611111111111111,middle,backout_scalar,0.0020002820529043674,0.06780088131348538,0.029502301653806344
d12-s11,12,11,1414,0.5611111111111111,middle,mlp_in,0.003170022479025647,0.06780088131348538,0.04675488603708075
d12-s11,12,11,1414,0.5611111111111111,middle,mlp_out,0.04258011931960937,0.06780088131348538,0.6280171952741317
d12-s11,12,11,1414,0.5611111111111111,middle,resid_scalar,0.006569888395148382,0.06780088131348538,0.09689974920490675
d12-s11,12,11,1414,0.5611111111111111,middle,smear_gate,3.544572848568351e-07,0.06780088131348538,5.227915596228904e-06
d12-s11,12,11,1414,0.5611111111111111,middle,smear_scalar,5.215194505581167e-06,0.06780088131348538,7.691927309127588e-05
d12-s11,12,11,1414,0.5611111111111111,middle,token_embedding,4.6964224509338244e-08,0.06780088131348538,6.926786731900077e-07
d12-s11,12,11,1414,0.5611111111111111,middle,unembedding,0.0030088501516729593,0.06780088131348538,0.04437774396709071
d12-s11,12,11,1414,0.5611111111111111,middle,value_embedding,7.811866442608562e-08,0.06780088131348538,1.1521777138101604e-06
d12-s11,12,11,1414,0.5611111111111111,middle,ve_gate,3.9321442500295234e-05,0.06780088131348538,0.000579954740093833
d12-s11,12,11,1414,0.5611111111111111,middle,x0_scalar,3.928708132150405e-05,0.06780088131348538,0.0005794479446344596
d12-s11,12,11,1515,0.6011904761904762,middle,attn_k,0.0005123368273416418,0.0783273470967576,0.0065409699974742315
d12-s11,12,11,1515,0.6011904761904762,middle,attn_out,0.004779647053510416,0.0783273470967576,0.06102143415640171
d12-s11,12,11,1515,0.6011904761904762,middle,attn_q,0.0008022116444408312,0.0783273470967576,0.010241782393700388
d12-s11,12,11,1515,0.6011904761904762,middle,attn_v,0.004726583596493583,0.0783273470967576,0.060343976550806006
d12-s11,12,11,1515,0.6011904761904762,middle,backout_scalar,0.0006850434583611786,0.0783273470967576,0.008745904000999115
d12-s11,12,11,1515,0.6011904761904762,middle,mlp_in,0.0035875645153282676,0.0783273470967576,0.04580219614608621
d12-s11,12,11,1515,0.6011904761904762,middle,mlp_out,0.05813483610108961,0.0783273470967576,0.7422035630707087
d12-s11,12,11,1515,0.6011904761904762,middle,resid_scalar,0.0019485053520753581,0.0783273470967576,0.024876437467853646
d12-s11,12,11,1515,0.6011904761904762,middle,smear_gate,8.235927850819279e-08,0.0783273470967576,1.0514753985789224e-06
d12-s11,12,11,1515,0.6011904761904762,middle,smear_scalar,4.555295618047238e-06,0.0783273470967576,5.815715438977005e-05
d12-s11,12,11,1515,0.6011904761904762,middle,token_embedding,3.951691951442627e-08,0.0783273470967576,5.045098676150886e-07
d12-s11,12,11,1515,0.6011904761904762,middle,unembedding,0.0030959784053266053,0.0783273470967576,0.03952614916859306
d12-s11,12,11,1515,0.6011904761904762,middle,value_embedding,7.99139767693191e-08,0.0783273470967576,1.020256394878299e-06
d12-s11,12,11,1515,0.6011904761904762,middle,ve_gate,4.494706774949009e-05,0.0783273470967576,0.0005738362068354885
d12-s11,12,11,1515,0.6011904761904762,middle,x0_scalar,4.935989247778494e-06,0.0783273470967576,6.301744449076103e-05
d12-s11,12,11,1616,0.6412698412698413,middle,attn_k,0.00034058065284625627,0.07301839051429138,0.004664313338700567
d12-s11,12,11,1616,0.6412698412698413,middle,attn_out,0.0043497625447344035,0.07301839051429138,0.05957078092378734
d12-s11,12,11,1616,0.6412698412698413,middle,attn_q,0.0004884597174168448,0.07301839051429138,0.006689543743383963
d12-s11,12,11,1616,0.6412698412698413,middle,attn_v,0.003751922584342537,0.07301839051429138,0.05138325506651916
d12-s11,12,11,1616,0.6412698412698413,middle,backout_scalar,1.7490427239863493e-07,0.07301839051429138,2.3953454899064387e-06
d12-s11,12,11,1616,0.6412698412698413,middle,mlp_in,0.003006695449585095,0.07301839051429138,0.04117723532945602
d12-s11,12,11,1616,0.6412698412698413,middle,mlp_out,0.05718554910708917,0.07301839051429138,0.7831663873212413
d12-s11,12,11,1616,0.6412698412698413,middle,resid_scalar,0.0012165800047228004,0.07301839051429138,0.016661282125695277
d12-s11,12,11,1616,0.6412698412698413,middle,smear_gate,9.35716570893419e-08,0.07301839051429138,1.2814806849382387e-06
d12-s11,12,11,1616,0.6412698412698413,middle,smear_scalar,7.914977686596103e-07,0.07301839051429138,1.0839704396178057e-05
d12-s11,12,11,1616,0.6412698412698413,middle,token_embedding,3.34259269152426e-08,0.07301839051429138,4.5777408512860025e-07
d12-s11,12,11,1616,0.6412698412698413,middle,unembedding,0.0026227207854390144,0.07301839051429138,0.03591863319591641
d12-s11,12,11,1616,0.6412698412698413,middle,value_embedding,7.162962045725862e-08,0.07301839051429138,9.809805441170203e-07
d12-s11,12,11,1616,0.6412698412698413,middle,ve_gate,2.8557643531712532e-05,0.07301839051429138,0.00039110206799372203
d12-s11,12,11,1616,0.6412698412698413,middle,x0_scalar,2.6396995338018314e-05,0.07301839051429138,0.00036151160210593544
d12-s11,12,11,1717,0.6813492063492064,middle,attn_k,0.0004472757427720353,0.05402476879599139,0.008279086662287076
d12-s11,12,11,1717,0.6813492063492064,middle,attn_out,0.003297655457572546,0.05402476879599139,0.06103969588514426
d12-s11,12,11,1717,0.6813492063492064,middle,attn_q,0.0006304825465122121,0.05402476879599139,0.011670249786594063
d12-s11,12,11,1717,0.6813492063492064,middle,attn_v,0.0035080380821455037,0.05402476879599139,0.06493388422248646
d12-s11,12,11,1717,0.6813492063492064,middle,backout_scalar,4.1938310459954664e-05,0.05402476879599139,0.0007762793139998864
d12-s11,12,11,1717,0.6813492063492064,middle,mlp_in,0.0026539385980868246,0.05402476879599139,0.049124478590711625
d12-s11,12,11,1717,0.6813492063492064,middle,mlp_out,0.041229610447771854,0.05402476879599139,0.7631612567091831
d12-s11,12,11,1717,0.6813492063492064,middle,resid_scalar,0.0005488434559453026,0.05402476879599139,0.010159107908778806
d12-s11,12,11,1717,0.6813492063492064,middle,smear_gate,1.771023363517088e-07,0.05402476879599139,3.2781692601125894e-06
d12-s11,12,11,1717,0.6813492063492064,middle,smear_scalar,1.286110546061536e-06,0.05402476879599139,2.3805942620840327e-05
d12-s11,12,11,1717,0.6813492063492064,middle,token_embedding,3.210018206800669e-08,0.05402476879599139,5.941752789211104e-07
d12-s11,12,11,1717,0.6813492063492064,middle,unembedding,0.0016285812016576526,0.05402476879599139,0.030145084152187848
d12-s11,12,11,1717,0.6813492063492064,middle,value_embedding,7.131818424710445e-08,0.05402476879599139,1.3201016096231072e-06
d12-s11,12,11,1717,0.6813492063492064,middle,ve_gate,2.566595276221051e-05,0.05402476879599139,0.00047507751230052293
d12-s11,12,11,1717,0.6813492063492064,middle,x0_scalar,1.1172369056566822e-05,0.05402476879599139,0.0002068008675568049
d12-s11,12,11,1818,0.7214285714285714,middle,attn_k,0.00034979450356331654,0.05290413451230558,0.006611855704433721
d12-s11,12,11,1818,0.7214285714285714,middle,attn_out,0.0033116963822976686,0.05290413451230558,0.06259806370194683
d12-s11,12,11,1818,0.7214285714285714,middle,attn_q,0.0005053605891589541,0.05290413451230558,0.009552383642934495
d12-s11,12,11,1818,0.7214285714285714,middle,attn_v,0.003400247202080209,0.05290413451230558,0.06427186142302936
d12-s11,12,11,1818,0.7214285714285714,middle,backout_scalar,0.0005034551140852273,0.05290413451230558,0.009516366135204856
d12-s11,12,11,1818,0.7214285714285714,middle,mlp_in,0.002569876487541478,0.05290413451230558,0.048576099226114756
d12-s11,12,11,1818,0.7214285714285714,middle,mlp_out,0.03941684951132629,0.05290413451230558,0.7450617966759833
d12-s11,12,11,1818,0.7214285714285714,middle,resid_scalar,0.0007043587980888333,0.05290413451230558,0.01331387054304798
d12-s11,12,11,1818,0.7214285714285714,middle,smear_gate,1.1115232467773238e-07,0.05290413451230558,2.101013951033982e-06
d12-s11,12,11,1818,0.7214285714285714,middle,smear_scalar,5.410600806499134e-06,0.05290413451230558,0.00010227179513239405
d12-s11,12,11,1818,0.7214285714285714,middle,token_embedding,3.0659293770440854e-08,0.05290413451230558,5.795254766583405e-07
d12-s11,12,11,1818,0.7214285714285714,middle,unembedding,0.002111914101988077,0.05290413451230558,0.039919641847592134
d12-s11,12,11,1818,0.7214285714285714,middle,value_embedding,6.640677918667848e-08,0.05290413451230558,1.255228533626841e-06
d12-s11,12,11,1818,0.7214285714285714,middle,ve_gate,1.5588202984417876e-05,0.05290413451230558,0.00029464999528140917
d12-s11,12,11,1818,0.7214285714285714,middle,x0_scalar,9.374799986971993e-06,0.05290413451230558,0.00017720354133742423
d12-s11,12,11,1919,0.7615079365079365,late,attn_k,0.00037003170837124344,0.03809547082699627,0.009713273004333662
d12-s11,12,11,1919,0.7615079365079365,late,attn_out,0.002451768254104536,0.03809547082699627,0.06435852349059552
d12-s11,12,11,1919,0.7615079365079365,late,attn_q,0.0005133304121045512,0.03809547082699627,0.013474840997129265
d12-s11,12,11,1919,0.7615079365079365,late,attn_v,0.0026254101539961994,0.03809547082699627,0.06891659551653863
d12-s11,12,11,1919,0.7615079365079365,late,backout_scalar,0.0003772605559788645,0.03809547082699627,0.009903029094774165
d12-s11,12,11,1919,0.7615079365079365,late,mlp_in,0.002119721786584705,0.03809547082699627,0.055642356967079906
d12-s11,12,11,1919,0.7615079365079365,late,mlp_out,0.02767715172376484,0.03809547082699627,0.7265207942817047
d12-s11,12,11,1919,0.7615079365079365,late,resid_scalar,0.0004183827192818512,0.03809547082699627,0.010982479286891113
d12-s11,12,11,1919,0.7615079365079365,late,smear_gate,1.1455236403890014e-07,0.03809547082699627,3.006981185745652e-06
d12-s11,12,11,1919,0.7615079365079365,late,smear_scalar,1.3895977701849915e-07,0.03809547082699627,3.6476718623471014e-06
d12-s11,12,11,1919,0.7615079365079365,late,token_embedding,2.5425451966043514e-08,0.03809547082699627,6.674140367370345e-07
d12-s11,12,11,1919,0.7615079365079365,late,unembedding,0.001507371780462563,0.03809547082699627,0.039568267506340085
d12-s11,12,11,1919,0.7615079365079365,late,value_embedding,6.591205359285368e-08,0.03809547082699627,1.7301808367766715e-06
d12-s11,12,11,1919,0.7615079365079365,late,ve_gate,1.9157937572344963e-05,0.03809547082699627,0.0005028927889970776
d12-s11,12,11,1919,0.7615079365079365,late,x0_scalar,1.5538945127957504e-05,0.03809547082699627,0.0004078948176943351
d12-s11,12,11,2020,0.8015873015873016,late,attn_k,0.00022240985663302126,0.02835533465438544,0.007843668901951165
d12-s11,12,11,2020,0.8015873015873016,late,attn_out,0.0018980557106260676,0.02835533465438544,0.06693822286920229
d12-s11,12,11,2020,0.8015873015873016,late,attn_q,0.00028020867375744274,0.02835533465438544,0.009882044319801588
d12-s11,12,11,2020,0.8015873015873016,late,attn_v,0.0022250969923334196,0.02835533465438544,0.07847190024221018
d12-s11,12,11,2020,0.8015873015873016,late,backout_scalar,0.00022854795679450035,0.02835533465438544,0.008060139637927111
d12-s11,12,11,2020,0.8015873015873016,late,mlp_in,0.0019233498023822904,0.02835533465438544,0.06783026283503323
d12-s11,12,11,2020,0.8015873015873016,late,mlp_out,0.019282398883660786,0.02835533465438544,0.6800272018894535
d12-s11,12,11,2020,0.8015873015873016,late,resid_scalar,0.0012439715180221356,0.02835533465438544,0.043870810667005926
d12-s11,12,11,2020,0.8015873015873016,late,smear_gate,1.4084332633501617e-07,0.02835533465438544,4.967083903318817e-06
d12-s11,12,11,2020,0.8015873015873016,late,smear_scalar,3.372376113475184e-06,0.02835533465438544,0.00011893268602116856
d12-s11,12,11,2020,0.8015873015873016,late,token_embedding,2.4841192214353214e-08,0.02835533465438544,8.760676788736567e-07
d12-s11,12,11,2020,0.8015873015873016,late,unembedding,0.0010222683195024729,0.02835533465438544,0.0360520632876526
d12-s11,12,11,2020,0.8015873015873016,late,value_embedding,6.356097514981229e-08,0.02835533465438544,2.241587903106689e-06
d12-s11,12,11,2020,0.8015873015873016,late,ve_gate,1.3433781930416444e-05,0.02835533465438544,0.00047376559275906033
d12-s11,12,11,2020,0.8015873015873016,late,x0_scalar,1.199153713571377e-05,0.02835533465438544,0.0004229023314968761
d12-s11,12,11,2121,0.8416666666666667,late,attn_k,0.00019929039171984186,0.02338384029145857,0.008522568972241774
d12-s11,12,11,2121,0.8416666666666667,late,attn_out,0.0017608285415917635,0.02338384029145857,0.07530108483656307
d12-s11,12,11,2121,0.8416666666666667,late,attn_q,0.00025716147592902416,0.02338384029145857,0.010997401313203363
d12-s11,12,11,2121,0.8416666666666667,late,attn_v,0.0021065286982775433,0.02338384029145857,0.0900848052339374
d12-s11,12,11,2121,0.8416666666666667,late,backout_scalar,5.133135346113704e-06,0.02338384029145857,0.00021951635326506605
d12-s11,12,11,2121,0.8416666666666667,late,mlp_in,0.0018926616285170894,0.02338384029145857,0.08093887081534777
d12-s11,12,11,2121,0.8416666666666667,late,mlp_out,0.015847792514250614,0.02338384029145857,0.6777241170279181
d12-s11,12,11,2121,0.8416666666666667,late,resid_scalar,0.0003810953626839364,0.02338384029145857,0.016297381351135013
