run,depth,seed,step,normalized_progress,phase,layer_region,sq,layered_total_sq,share_within_layered
d12-s8,12,8,707,0.28055555555555556,middle,middle_third,0.012119448903961827,0.04253041152530962,0.28495959642312907
d12-s8,12,8,707,0.28055555555555556,middle,upper_third,0.02642270287707582,0.04253041152530962,0.621266099467479
d12-s8,12,8,808,0.32063492063492066,middle,lower_third,0.005064680602128391,0.07010566105299709,0.07224353249161568
d12-s8,12,8,808,0.32063492063492066,middle,middle_third,0.0160911738765801,0.07010566105299709,0.2295274537731812
d12-s8,12,8,808,0.32063492063492066,middle,upper_third,0.0489498065742886,0.07010566105299709,0.6982290137352031
d12-s8,12,8,909,0.3607142857142857,middle,lower_third,0.0044339247275910765,0.07391625695766635,0.05998578540212735
d12-s8,12,8,909,0.3607142857142857,middle,middle_third,0.013613742358154823,0.07391625695766635,0.18417791861338093
d12-s8,12,8,909,0.3607142857142857,middle,upper_third,0.05586858987192045,0.07391625695766635,0.7558362959844918
d12-s8,12,8,1010,0.4007936507936508,middle,lower_third,0.003786260184768686,0.052332498841908937,0.07235007440035658
d12-s8,12,8,1010,0.4007936507936508,middle,middle_third,0.008026730563871709,0.052332498841908937,0.1533794628863344
d12-s8,12,8,1010,0.4007936507936508,middle,upper_third,0.04051950809326854,0.052332498841908937,0.774270462713309
d12-s8,12,8,1111,0.44087301587301586,middle,lower_third,0.0051614448012831105,0.07768061189298692,0.06644444058182156
d12-s8,12,8,1111,0.44087301587301586,middle,middle_third,0.009427694323326463,0.07768061189298692,0.12136483085784762
d12-s8,12,8,1111,0.44087301587301586,middle,upper_third,0.06309147276837734,0.07768061189298692,0.8121907285603308
d12-s8,12,8,1212,0.48095238095238096,middle,lower_third,0.003334549169012213,0.07338960240801384,0.04543626153570896
d12-s8,12,8,1212,0.48095238095238096,middle,middle_third,0.008987249546815512,0.07338960240801384,0.12245943910215464
d12-s8,12,8,1212,0.48095238095238096,middle,upper_third,0.06106780369218612,0.07338960240801384,0.8321042993621364
d12-s8,12,8,1313,0.5210317460317461,middle,lower_third,0.0030928515421022595,0.055948341183053245,0.055280486904571255
d12-s8,12,8,1313,0.5210317460317461,middle,middle_third,0.007222270674192011,0.055948341183053245,0.12908820031968413
d12-s8,12,8,1313,0.5210317460317461,middle,upper_third,0.045633218966758975,0.055948341183053245,0.8156313127757446
d12-s8,12,8,1414,0.5611111111111111,middle,lower_third,0.0025661745675127356,0.04673127030081181,0.05491343485837483
d12-s8,12,8,1414,0.5611111111111111,middle,middle_third,0.006774083607629322,0.04673127030081181,0.1449582595128308
d12-s8,12,8,1414,0.5611111111111111,middle,upper_third,0.037391012125669754,0.04673127030081181,0.8001283056287943
d12-s8,12,8,1515,0.6011904761904762,middle,lower_third,0.0034934056746331876,0.0793122637785828,0.04404622322199476
d12-s8,12,8,1515,0.6011904761904762,middle,middle_third,0.007407747408053389,0.0793122637785828,0.09339977268501255
d12-s8,12,8,1515,0.6011904761904762,middle,upper_third,0.06841111069589623,0.0793122637785828,0.8625540040929927
d12-s8,12,8,1616,0.6412698412698413,middle,lower_third,0.0031845059085657823,0.054393376151706356,0.05854584020826371
d12-s8,12,8,1616,0.6412698412698413,middle,middle_third,0.007981140077092164,0.054393376151706356,0.14672999989616917
d12-s8,12,8,1616,0.6412698412698413,middle,upper_third,0.04322773016604842,0.054393376151706356,0.7947241598955672
d12-s8,12,8,1717,0.6813492063492064,middle,lower_third,0.0024177000103104973,0.03904735972274409,0.06191711878798936
d12-s8,12,8,1717,0.6813492063492064,middle,middle_third,0.0046058425102426526,0.03904735972274409,0.11795528668126226
d12-s8,12,8,1717,0.6813492063492064,middle,upper_third,0.03202381720219094,0.03904735972274409,0.8201275945307483
d12-s8,12,8,1818,0.7214285714285714,middle,lower_third,0.00241904233118051,0.029202049007017283,0.08283810257969265
d12-s8,12,8,1818,0.7214285714285714,middle,middle_third,0.005503907301886102,0.029202049007017283,0.18847675040075124
d12-s8,12,8,1818,0.7214285714285714,middle,upper_third,0.021279099373950672,0.029202049007017283,0.7286851470195561
d12-s8,12,8,1919,0.7615079365079365,late,lower_third,0.0020148808405231478,0.024369435528424965,0.08268065290937712
d12-s8,12,8,1919,0.7615079365079365,late,middle_third,0.004025420801434976,0.024369435528424965,0.16518317778594624
d12-s8,12,8,1919,0.7615079365079365,late,upper_third,0.01832913388646684,0.024369435528424965,0.7521361693046765
d12-s8,12,8,2020,0.8015873015873016,late,lower_third,0.0018518565188898606,0.01549885120219052,0.11948346975730237
d12-s8,12,8,2020,0.8015873015873016,late,middle_third,0.0032897612318869562,0.01549885120219052,0.21225839186210135
d12-s8,12,8,2020,0.8015873015873016,late,upper_third,0.010357233451413704,0.01549885120219052,0.6682581383805962
d12-s8,12,8,2121,0.8416666666666667,late,lower_third,0.001986024054655866,0.018392996238153048,0.10797719028160334
d12-s8,12,8,2121,0.8416666666666667,late,middle_third,0.0036178726473190537,0.018392996238153048,0.19669838456305508
d12-s8,12,8,2121,0.8416666666666667,late,upper_third,0.012789099536178128,0.018392996238153048,0.6953244251553415
d12-s8,12,8,2222,0.8817460317460317,late,lower_third,0.0015198164404570669,0.009782539616815189,0.15536011097206878
d12-s8,12,8,2222,0.8817460317460317,late,middle_third,0.002298476065000443,0.009782539616815189,0.23495699021239813
d12-s8,12,8,2222,0.8817460317460317,late,upper_third,0.005964247111357679,0.009782539616815189,0.6096828988155331
d12-s8,12,8,2323,0.9218253968253968,late,lower_third,0.0013436773596247065,0.008752427327220147,0.1535205388619286
d12-s8,12,8,2323,0.9218253968253968,late,middle_third,0.002135165769670877,0.008752427327220147,0.2439512708697949
d12-s8,12,8,2323,0.9218253968253968,late,upper_third,0.005273584197924563,0.008752427327220147,0.6025281902682764
d12-s8,12,8,2424,0.9619047619047619,late,lower_third,0.0012170232922317226,0.008756160869515028,0.13899051312189162
d12-s8,12,8,2424,0.9619047619047619,late,middle_third,0.0019828497069740436,0.008756160869515028,0.22645195040641897
d12-s8,12,8,2424,0.9619047619047619,late,upper_third,0.005556287870309262,0.008756160869515028,0.6345575364716894
d12-s9,12,9,0,0.0,early,lower_third,7.663316735189459e-05,0.00013434113314479609,0.5704371070720203
d12-s9,12,9,0,0.0,early,middle_third,3.408455581833452e-05,0.00013434113314479609,0.25371645318487357
d12-s9,12,9,0,0.0,early,upper_third,2.362340997456699e-05,0.00013434113314479609,0.17584643974310618
d12-s9,12,9,101,0.04007936507936508,early,lower_third,0.008691868814430848,0.03429480522292483,0.25344563871792014
d12-s9,12,9,101,0.04007936507936508,early,middle_third,0.008544655549532543,0.03429480522292483,0.24915305667987148
d12-s9,12,9,101,0.04007936507936508,early,upper_third,0.01705828085896144,0.03429480522292483,0.4974013046022083
d12-s9,12,9,202,0.08015873015873017,early,lower_third,0.00864063480820576,0.042109398803452436,0.20519492212501828
d12-s9,12,9,202,0.08015873015873017,early,middle_third,0.010401689218547006,0.042109398803452436,0.24701585665227305
d12-s9,12,9,202,0.08015873015873017,early,upper_third,0.02306707477669967,0.042109398803452436,0.5477892212227087
d12-s9,12,9,303,0.12023809523809524,early,lower_third,0.00780432784092433,0.034580433292093815,0.22568623634651352
d12-s9,12,9,303,0.12023809523809524,early,middle_third,0.010398926642263717,0.034580433292093815,0.30071707183152163
d12-s9,12,9,303,0.12023809523809524,early,upper_third,0.016377178808905768,0.034580433292093815,0.47359669182196484
d12-s9,12,9,404,0.16031746031746033,early,lower_third,0.008775521887335103,0.036749693998869404,0.2387916995337452
d12-s9,12,9,404,0.16031746031746033,early,middle_third,0.011167854708673985,0.036749693998869404,0.30388973331363145
d12-s9,12,9,404,0.16031746031746033,early,upper_third,0.016806317402860316,0.036749693998869404,0.4573185671526233
d12-s9,12,9,505,0.2003968253968254,early,lower_third,0.005685847638332575,0.03445431716868175,0.16502569505283626
d12-s9,12,9,505,0.2003968253968254,early,middle_third,0.0101424717497558,0.03445431716868175,0.29437448143581535
d12-s9,12,9,505,0.2003968253968254,early,upper_third,0.018625997780593373,0.03445431716868175,0.5405998235113484
d12-s9,12,9,606,0.24047619047619048,early,lower_third,0.004307930399397364,0.07453332604709928,0.05779871405007588
d12-s9,12,9,606,0.24047619047619048,early,middle_third,0.01595689811273182,0.07453332604709928,0.214090782727827
d12-s9,12,9,606,0.24047619047619048,early,upper_third,0.054268497534970095,0.07453332604709928,0.7281105032220971
d12-s9,12,9,707,0.28055555555555556,middle,lower_third,0.004851133797806106,0.050046638130857524,0.09693226116651014
d12-s9,12,9,707,0.28055555555555556,middle,middle_third,0.012242049869183091,0.050046638130857524,0.2446128316785967
d12-s9,12,9,707,0.28055555555555556,middle,upper_third,0.032953454463868326,0.050046638130857524,0.6584549071548932
d12-s9,12,9,808,0.32063492063492066,middle,lower_third,0.006417635474303296,0.04733022148010857,0.13559276237489043
d12-s9,12,9,808,0.32063492063492066,middle,middle_third,0.010242676099173842,0.04733022148010857,0.2164087929205766
d12-s9,12,9,808,0.32063492063492066,middle,upper_third,0.030669909906631432,0.04733022148010857,0.6479984447045329
d12-s9,12,9,909,0.3607142857142857,middle,lower_third,0.00401835247146165,0.06647562649307082,0.06044850847521548
d12-s9,12,9,909,0.3607142857142857,middle,middle_third,0.010862308551814692,0.06647562649307082,0.16340287598413142
d12-s9,12,9,909,0.3607142857142857,middle,upper_third,0.05159496546979448,0.06647562649307082,0.7761486155406532
d12-s9,12,9,1010,0.4007936507936508,middle,lower_third,0.003140408835553554,0.04885630657833184,0.06427847407004668
d12-s9,12,9,1010,0.4007936507936508,middle,middle_third,0.008330092793227273,0.04885630657833184,0.17050189374981806
d12-s9,12,9,1010,0.4007936507936508,middle,upper_third,0.037385804949551016,0.04885630657833184,0.7652196321801352
d12-s9,12,9,1111,0.44087301587301586,middle,lower_third,0.004600161861431751,0.06596222799666229,0.06973933417871392
d12-s9,12,9,1111,0.44087301587301586,middle,middle_third,0.008200199779824224,0.06596222799666229,0.12431659798148657
d12-s9,12,9,1111,0.44087301587301586,middle,upper_third,0.05316186635540632,0.06596222799666229,0.8059440678397995
d12-s9,12,9,1212,0.48095238095238096,middle,lower_third,0.003308757842818366,0.07015775950143244,0.04716168056579415
d12-s9,12,9,1212,0.48095238095238096,middle,middle_third,0.009139643954290122,0.07015775950143244,0.13027274558423596
d12-s9,12,9,1212,0.48095238095238096,middle,upper_third,0.05770935770432395,0.07015775950143244,0.8225655738499699
d12-s9,12,9,1313,0.5210317460317461,middle,lower_third,0.003323686888158761,0.07203263568541908,0.04614140321997887
d12-s9,12,9,1313,0.5210317460317461,middle,middle_third,0.0075076003493670385,0.07203263568541908,0.10422498466048404
d12-s9,12,9,1313,0.5210317460317461,middle,upper_third,0.061201348447893274,0.07203263568541908,0.849633612119537
d12-s9,12,9,1414,0.5611111111111111,middle,lower_third,0.003973487721538049,0.09503887350083319,0.04180907848726989
d12-s9,12,9,1414,0.5611111111111111,middle,middle_third,0.011198580565903171,0.09503887350083319,0.11783157936741533
d12-s9,12,9,1414,0.5611111111111111,middle,upper_third,0.07986680521339196,0.09503887350083319,0.8403593421453146
d12-s9,12,9,1515,0.6011904761904762,middle,lower_third,0.003384301375345178,0.09186107660221988,0.036841516565280424
d12-s9,12,9,1515,0.6011904761904762,middle,middle_third,0.008826687253250753,0.09186107660221988,0.09608734819723908
d12-s9,12,9,1515,0.6011904761904762,middle,upper_third,0.07965008797362394,0.09186107660221988,0.8670711352374804
d12-s9,12,9,1616,0.6412698412698413,middle,lower_third,0.0027256897634333477,0.0681874432271532,0.03997348535790149
d12-s9,12,9,1616,0.6412698412698413,middle,middle_third,0.006883059971849015,0.0681874432271532,0.10094321837115142
d12-s9,12,9,1616,0.6412698412698413,middle,upper_third,0.058578693491870844,0.0681874432271532,0.8590832962709471
d12-s9,12,9,1717,0.6813492063492064,middle,lower_third,0.0023829985250660712,0.049731081352990536,0.04791768970699793
d12-s9,12,9,1717,0.6813492063492064,middle,middle_third,0.005593614329497676,0.049731081352990536,0.11247723108601396
d12-s9,12,9,1717,0.6813492063492064,middle,upper_third,0.04175446849842679,0.049731081352990536,0.8396050792069881
d12-s9,12,9,1818,0.7214285714285714,middle,lower_third,0.0025063592760297126,0.042573882805801766,0.058870817291021386
d12-s9,12,9,1818,0.7214285714285714,middle,middle_third,0.0054427678900239584,0.042573882805801766,0.12784288233353816
d12-s9,12,9,1818,0.7214285714285714,middle,upper_third,0.034624755639748095,0.042573882805801766,0.8132863003754405
d12-s9,12,9,1919,0.7615079365079365,late,lower_third,0.002388087752619228,0.0352075031905823,0.06782894372521198
d12-s9,12,9,1919,0.7615079365079365,late,middle_third,0.005031006577866037,0.0352075031905823,0.14289586372065677
d12-s9,12,9,1919,0.7615079365079365,late,upper_third,0.027788408860097036,0.0352075031905823,0.7892751925541313
d12-s9,12,9,2020,0.8015873015873016,late,lower_third,0.001959198222466707,0.022391263875348514,0.08749833119619795
d12-s9,12,9,2020,0.8015873015873016,late,middle_third,0.00353914372859343,0.022391263875348514,0.1580591318246141
d12-s9,12,9,2020,0.8015873015873016,late,upper_third,0.016892921924288377,0.022391263875348514,0.754442536979188
d12-s9,12,9,2121,0.8416666666666667,late,lower_third,0.0017277881350881152,0.021111774180420095,0.08184002539637503
d12-s9,12,9,2121,0.8416666666666667,late,middle_third,0.0033006780605546737,0.021111774180420095,0.15634299762527087
d12-s9,12,9,2121,0.8416666666666667,late,upper_third,0.016083307984777306,0.021111774180420095,0.7618169769783542
d12-s9,12,9,2222,0.8817460317460317,late,lower_third,0.0013728211175143556,0.011342686311511583,0.12103139237140788
d12-s9,12,9,2222,0.8817460317460317,late,middle_third,0.0023842416297323865,0.011342686311511583,0.21020079055810992
d12-s9,12,9,2222,0.8817460317460317,late,upper_third,0.007585623564264842,0.011342686311511583,0.6687678170704823
d12-s9,12,9,2323,0.9218253968253968,late,lower_third,0.0011876640749495238,0.010141214540514198,0.11711260719362561
d12-s9,12,9,2323,0.9218253968253968,late,middle_third,0.0022225064436582898,0.010141214540514198,0.21915584516818634
d12-s9,12,9,2323,0.9218253968253968,late,upper_third,0.006731044021906385,0.010141214540514198,0.6637315476381881
d12-s9,12,9,2424,0.9619047619047619,late,lower_third,0.0011697739564020537,0.010067185898227748,0.1161967175561925
d12-s9,12,9,2424,0.9619047619047619,late,middle_third,0.0020497016900780096,0.010067185898227748,0.20360224900971025
d12-s9,12,9,2424,0.9619047619047619,late,upper_third,0.006847710251747686,0.010067185898227748,0.6802010334340973
d14-s7,14,7,0,0.0,early,lower_third,0.00010347754119358668,0.00016093318310298634,0.6429844933059458
d14-s7,14,7,0,0.0,early,middle_third,3.2152165914609776e-05,0.00016093318310298634,0.19978580734362636
d14-s7,14,7,0,0.0,early,upper_third,2.5303475994789907e-05,0.00016093318310298634,0.1572296993504279
d14-s7,14,7,151,0.04017025804735302,early,lower_third,0.02420587970228283,0.047281584145613564,0.5119515375740318
d14-s7,14,7,151,0.04017025804735302,early,middle_third,0.008343142177094975,0.047281584145613564,0.17645648570911918
d14-s7,14,7,151,0.04017025804735302,early,upper_third,0.01473256226623576,0.047281584145613564,0.311591976716849
d14-s7,14,7,302,0.08034051609470604,early,lower_third,0.011508041665438506,0.0635877712612738,0.1809788491902551
d14-s7,14,7,302,0.08034051609470604,early,middle_third,0.008915968321758783,0.0635877712612738,0.1402151411334145
d14-s7,14,7,302,0.08034051609470604,early,upper_third,0.043163761274076506,0.0635877712612738,0.6788060096763304
d14-s7,14,7,453,0.12051077414205906,early,lower_third,0.010423148781889324,0.03779492835165765,0.27578167856037683
d14-s7,14,7,453,0.12051077414205906,early,middle_third,0.006849336561753461,0.03779492835165765,0.1812236948308186
d14-s7,14,7,453,0.12051077414205906,early,upper_third,0.020522443008014868,0.03779492835165765,0.5429946266088046
d14-s7,14,7,604,0.16068103218941207,early,lower_third,0.004705192498223987,0.026751672781617053,0.17588404794848023
d14-s7,14,7,604,0.16068103218941207,early,middle_third,0.004696892233786443,0.026751672781617053,0.1755737770915771
d14-s7,14,7,604,0.16068103218941207,early,upper_third,0.017349588049606623,0.026751672781617053,0.6485421749599427
d14-s7,14,7,755,0.2008512902367651,early,lower_third,0.004179515421386171,0.04961765538287288,0.08423444012287738
d14-s7,14,7,755,0.2008512902367651,early,middle_third,0.006908600838174905,0.04961765538287288,0.1392367451638924
d14-s7,14,7,755,0.2008512902367651,early,upper_third,0.03852953912331181,0.04961765538287288,0.7765288147132302
d14-s7,14,7,906,0.24102154828411812,early,lower_third,0.003507417522217171,0.03722218219974449,0.09422922878071473
d14-s7,14,7,906,0.24102154828411812,early,middle_third,0.0037509437100737846,0.03722218219974449,0.10077173041454654
d14-s7,14,7,906,0.24102154828411812,early,upper_third,0.029963820967453533,0.03722218219974449,0.8049990408047386
d14-s7,14,7,1057,0.2811918063314711,middle,lower_third,0.0037224457691209523,0.08873255414532477,0.04195129741249631
d14-s7,14,7,1057,0.2811918063314711,middle,middle_third,0.004398209620243287,0.08873255414532477,0.049567035036994084
d14-s7,14,7,1057,0.2811918063314711,middle,upper_third,0.08061189875596053,0.08873255414532477,0.9084816675505096
d14-s7,14,7,1208,0.32136206437882414,middle,lower_third,0.004202979218270286,0.12098304103757583,0.03474023451737251
d14-s7,14,7,1208,0.32136206437882414,middle,middle_third,0.004584657616739207,0.12098304103757583,0.03789504361454486
d14-s7,14,7,1208,0.32136206437882414,middle,upper_third,0.11219540420256634,0.12098304103757583,0.9273647218680826
d14-s7,14,7,1359,0.36153232242617717,middle,lower_third,0.004645547472749811,0.17527152515040711,0.02650486135020102
d14-s7,14,7,1359,0.36153232242617717,middle,middle_third,0.007477785827500583,0.17527152515040711,0.04266400843538967
d14-s7,14,7,1359,0.36153232242617717,middle,upper_third,0.16314819185015672,0.17527152515040711,0.9308311302144093
d14-s7,14,7,1510,0.4017025804735302,middle,lower_third,0.004229580027326207,0.14539653987134304,0.02908996342738853
d14-s7,14,7,1510,0.4017025804735302,middle,middle_third,0.004601385231853605,0.14539653987134304,0.031647143982416845
d14-s7,14,7,1510,0.4017025804735302,middle,upper_third,0.13656557461216326,0.14539653987134304,0.9392628925901948
d14-s7,14,7,1661,0.4418728385208832,middle,lower_third,0.0034366755101811197,0.20112385644128208,0.017087358859312913
d14-s7,14,7,1661,0.4418728385208832,middle,middle_third,0.004188798677399408,0.20112385644128208,0.02082696081666634
d14-s7,14,7,1661,0.4418728385208832,middle,upper_third,0.19349838225370156,0.20112385644128208,0.9620856803240208
d14-s7,14,7,1812,0.48204309656823624,middle,lower_third,0.0034871990449882873,0.21233614972127812,0.016423011576529666
d14-s7,14,7,1812,0.48204309656823624,middle,middle_third,0.004596848248365593,0.21233614972127812,0.0216489196700591
d14-s7,14,7,1812,0.48204309656823624,middle,upper_third,0.20425210242792424,0.21233614972127812,0.9619280687534112
d14-s7,14,7,1963,0.5222133546155893,middle,lower_third,0.0033735233985139335,0.16664135480147582,0.020244214904114887
d14-s7,14,7,1963,0.5222133546155893,middle,middle_third,0.003392665891282398,0.16664135480147582,0.020359087306534258
d14-s7,14,7,1963,0.5222133546155893,middle,upper_third,0.1598751655116795,0.16664135480147582,0.9593966977893509
d14-s7,14,7,2114,0.5623836126629422,middle,lower_third,0.003402033429903195,0.2101733649441018,0.01618679622324174
d14-s7,14,7,2114,0.5623836126629422,middle,middle_third,0.0032841560023340044,0.2101733649441018,0.015625938154472933
d14-s7,14,7,2114,0.5623836126629422,middle,upper_third,0.2034871755118646,0.2101733649441018,0.9681872656222853
d14-s7,14,7,2265,0.6025538707102953,middle,lower_third,0.0032107632396536356,0.1616259188918735,0.019865398208820776
d14-s7,14,7,2265,0.6025538707102953,middle,middle_third,0.0036246015432316453,0.1616259188918735,0.0224258681285919
d14-s7,14,7,2265,0.6025538707102953,middle,upper_third,0.1547905541089882,0.1616259188918735,0.9577087336625872
d14-s7,14,7,2416,0.6427241287576483,middle,lower_third,0.003356015114616584,0.10176620001514025,0.03297769902106292
d14-s7,14,7,2416,0.6427241287576483,middle,middle_third,0.0036862947945026647,0.10176620001514025,0.0362231742361829
d14-s7,14,7,2416,0.6427241287576483,middle,upper_third,0.094723890106021,0.10176620001514025,0.9307991267427542
d14-s7,14,7,2567,0.6828943868050014,middle,lower_third,0.0028657143741157576,0.13763722258954217,0.02082078031072895
d14-s7,14,7,2567,0.6828943868050014,middle,middle_third,0.002944430156489819,0.13763722258954217,0.02139268797417262
d14-s7,14,7,2567,0.6828943868050014,middle,upper_third,0.13182707805893656,0.13763722258954217,0.9577865317150982
d14-s7,14,7,2718,0.7230646448523543,middle,lower_third,0.0026625600733583,0.077280236242387,0.034453311775694696
d14-s7,14,7,2718,0.7230646448523543,middle,middle_third,0.0024701034060155003,0.077280236242387,0.03196293808248851
d14-s7,14,7,2718,0.7230646448523543,middle,upper_third,0.0721475727630132,0.077280236242387,0.9335837501418168
d14-s7,14,7,2869,0.7632349028997074,late,lower_third,0.0021379800254373027,0.05050166807763668,0.04233483975520504
d14-s7,14,7,2869,0.7632349028997074,late,middle_third,0.0022594740059620477,0.05050166807763668,0.04474058168709472
d14-s7,14,7,2869,0.7632349028997074,late,upper_third,0.04610421404623733,0.05050166807763668,0.9129245785577003
d14-s7,14,7,3020,0.8034051609470604,late,lower_third,0.0016771114504146034,0.040698259291510386,0.041208431997101336
d14-s7,14,7,3020,0.8034051609470604,late,middle_third,0.0017520819846783553,0.040698259291510386,0.04305053865151028
d14-s7,14,7,3020,0.8034051609470604,late,upper_third,0.03726906585641743,0.040698259291510386,0.9157410293513883
d14-s7,14,7,3171,0.8435754189944135,late,lower_third,0.0015296443078045563,0.02953568349933633,0.05178970406555608
d14-s7,14,7,3171,0.8435754189944135,late,middle_third,0.001293565686184106,0.02953568349933633,0.043796707335828966
d14-s7,14,7,3171,0.8435754189944135,late,upper_third,0.026712473505347667,0.02953568349933633,0.904413588598615
d14-s7,14,7,3322,0.8837456770417664,late,lower_third,0.0014460771729725153,0.02393534988556878,0.06041596132440041
d14-s7,14,7,3322,0.8837456770417664,late,middle_third,0.00129986852930708,0.02393534988556878,0.05430747975365103
d14-s7,14,7,3322,0.8837456770417664,late,upper_third,0.021189404183289184,0.02393534988556878,0.8852765589219486
d14-s7,14,7,3473,0.9239159350891194,late,lower_third,0.0014283704958799603,0.020484457387595082,0.0697294767858947
d14-s7,14,7,3473,0.9239159350891194,late,middle_third,0.0012308513929033538,0.020484457387595082,0.06008708796205308
d14-s7,14,7,3473,0.9239159350891194,late,upper_third,0.017825235498811768,0.020484457387595082,0.8701834352520522
d14-s7,14,7,3624,0.9640861931364725,late,lower_third,0.0014674949621116262,0.020413021682464727,0.07189013880155917
d14-s7,14,7,3624,0.9640861931364725,late,middle_third,0.0012428054361475205,0.020413021682464727,0.06088297242221224
d14-s7,14,7,3624,0.9640861931364725,late,upper_third,0.01770272128420558,0.020413021682464727,0.8672268887762286
d16-s7,16,7,0,0.0,early,lower_third,0.00012447718755077467,0.0001933442819774699,0.6438110622029143
d16-s7,16,7,0,0.0,early,middle_third,4.8385101064536424e-05,0.0001933442819774699,0.2502535920362758
d16-s7,16,7,0,0.0,early,upper_third,2.0481993362158812e-05,0.0001933442819774699,0.10593534576080996
d16-s7,16,7,216,0.04017857142857143,early,lower_third,0.016681135047601714,0.048582427202839895,0.3433573826592718
d16-s7,16,7,216,0.04017857142857143,early,middle_third,0.013268056198246114,0.048582427202839895,0.27310402057208305
d16-s7,16,7,216,0.04017857142857143,early,upper_third,0.018633235956992067,0.048582427202839895,0.38353859676864516
d16-s7,16,7,432,0.08035714285714286,early,lower_third,0.005251001032480218,0.02586230033854431,0.20303689013518653
d16-s7,16,7,432,0.08035714285714286,early,middle_third,0.008406632922087098,0.02586230033854431,0.3250535649204465
d16-s7,16,7,432,0.08035714285714286,early,upper_third,0.012204666383976992,0.02586230033854431,0.47190954494436693
d16-s7,16,7,648,0.12053571428571429,early,lower_third,0.0033335263729061815,0.04350800427351631,0.07661869186069119
d16-s7,16,7,648,0.12053571428571429,early,middle_third,0.011654449090550578,0.04350800427351631,0.26786908030264994
d16-s7,16,7,648,0.12053571428571429,early,upper_third,0.02852002881005955,0.04350800427351631,0.6555122278366589
d16-s7,16,7,864,0.16071428571428573,early,lower_third,0.003048562031723545,0.01824691789689714,0.1670727105229069
d16-s7,16,7,864,0.16071428571428573,early,middle_third,0.006026902893486508,0.01824691789689714,0.33029703578111524
d16-s7,16,7,864,0.16071428571428573,early,upper_third,0.009171452971687089,0.01824691789689714,0.5026302536959778
d16-s7,16,7,1080,0.20089285714285715,early,lower_third,0.0029552565934323205,0.0628158923154496,0.0470463203577779
d16-s7,16,7,1080,0.20089285714285715,early,middle_third,0.013357649499709634,0.0628158923154496,0.21264761205062616
d16-s7,16,7,1080,0.20089285714285715,early,upper_third,0.04650298622230764,0.0628158923154496,0.7403060675915959
d16-s7,16,7,1296,0.24107142857142858,early,lower_third,0.0021273281642151254,0.051593999938470025,0.041232084481764054
d16-s7,16,7,1296,0.24107142857142858,early,middle_third,0.0039524327370481505,0.051593999938470025,0.07660644148082613
d16-s7,16,7,1296,0.24107142857142858,early,upper_third,0.04551423903720675,0.051593999938470025,0.8821614740374099
d16-s7,16,7,1512,0.28125,middle,lower_third,0.00244753837748779,0.04854962732534829,0.05041312389662575
d16-s7,16,7,1512,0.28125,middle,middle_third,0.005071679016880992,0.04854962732534829,0.10446380943140657
d16-s7,16,7,1512,0.28125,middle,upper_third,0.041030409930979506,0.04854962732534829,0.8451230666719677
d16-s7,16,7,1728,0.32142857142857145,middle,lower_third,0.0020911868877715456,0.13126909424853658,0.01593053490421915
d16-s7,16,7,1728,0.32142857142857145,middle,middle_third,0.009883638460185917,0.13126909424853658,0.0752929584588499
d16-s7,16,7,1728,0.32142857142857145,middle,upper_third,0.11929426890057913,0.13126909424853658,0.9087765066369311
d16-s7,16,7,1944,0.36160714285714285,middle,lower_third,0.002066372000247396,0.09624640602377665,0.02146960167776988
d16-s7,16,7,1944,0.36160714285714285,middle,middle_third,0.005387471541817179,0.09624640602377665,0.05597582044244085
d16-s7,16,7,1944,0.36160714285714285,middle,upper_third,0.08879256248171208,0.09624640602377665,0.9225545778797892
d16-s7,16,7,2160,0.4017857142857143,middle,lower_third,0.0015713237877470476,0.09715944660826172,0.016172630069441276
d16-s7,16,7,2160,0.4017857142857143,middle,middle_third,0.004197558553320269,0.09715944660826172,0.04320278367006816
d16-s7,16,7,2160,0.4017857142857143,middle,upper_third,0.0913905642671944,0.09715944660826172,0.9406245862604906
d16-s7,16,7,2376,0.4419642857142857,middle,lower_third,0.001899016436007428,0.12438660812325197,0.015267048958564206
d16-s7,16,7,2376,0.4419642857142857,middle,middle_third,0.0040160639966826395,0.12438660812325197,0.032286948388392495
d16-s7,16,7,2376,0.4419642857142857,middle,upper_third,0.1184715276905619,0.12438660812325197,0.9524460026530432
d16-s7,16,7,2592,0.48214285714285715,middle,lower_third,0.0015589618312015219,0.11886121682503092,0.013115815846781917
d16-s7,16,7,2592,0.48214285714285715,middle,middle_third,0.004600029414974172,0.11886121682503092,0.03870084404188477
d16-s7,16,7,2592,0.48214285714285715,middle,upper_third,0.11270222557885523,0.11886121682503092,0.9481833401113333
d16-s7,16,7,2808,0.5223214285714286,middle,lower_third,0.0016048584020196266,0.14209706064027047,0.011294099925701122
d16-s7,16,7,2808,0.5223214285714286,middle,middle_third,0.004045082131615585,0.14209706064027047,0.02846703593578208
d16-s7,16,7,2808,0.5223214285714286,middle,upper_third,0.1364471201066353,0.14209706064027047,0.960238864138517
d16-s7,16,7,3024,0.5625,middle,lower_third,0.0018275236172398124,0.11404262780201145,0.016024916756675955
d16-s7,16,7,3024,0.5625,middle,middle_third,0.00482640307517479,0.11404262780201145,0.04232104405340319
d16-s7,16,7,3024,0.5625,middle,upper_third,0.10738870110959685,0.11404262780201145,0.9416540391899209
